2015/01/01,1119.8673633221456,2015/01/01,1114.7774785679558,2015/01/01,1036.3240163511214,2015/01/01,1168.6837069050107,2015/01/01,1057.1256291183759,2015/01/01,1119.1830752483997,2015/01/01,1114.7774785679558,2015/01/01,1080.7468718835885,2015/01/01,1096.14462447169,2015/01/01,1096.1446244716894,2015/01/01,1101.8313049356357,2015/01/01,1113.6564599177987,2015/01/01,1091.3597582808038,2015/01/01,1045.928857709759,2015/01/01,1143.672239165764,2015/01/01,1102.3257058385075,2015/01/01,1101.3239760293322,2015/01/01,1121.0484583912348,2015/01/01,1072.9054082110433,2015/01/01,1089.1984319937555
2015/02/01,1078.9537670222107,2015/02/01,1049.898035868814,2015/02/01,1041.3469550889172,2015/02/01,1187.598894295671,2015/02/01,1077.825771350832,2015/02/01,1072.1692907571892,2015/02/01,1095.1145216158666,2015/02/01,1038.4892182733838,2015/02/01,1096.1307260576486,2015/02/01,1082.9544990128575,2015/02/01,1066.637430174288,2015/02/01,1113.1903652354054,2015/02/01,1082.7493165864512,2015/02/01,1070.2133542535148,2015/02/01,1107.4963488862227,2015/02/01,1113.5204761992836,2015/02/01,1088.0525154424986,2015/02/01,1137.2993129145739,2015/02/01,1049.273206784279,2015/02/01,1116.1319439422318
2015/03/01,1052.9178246972128,2015/03/01,1043.7334450145358,2015/03/01,1025.5707291678564,2015/03/01,1162.097431397432,2015/03/01,1078.6308197995754,2015/03/01,1096.137318296926,2015/03/01,1099.4832377720954,2015/03/01,1037.3048983923522,2015/03/01,1154.9259314835526,2015/03/01,1158.9786699473943,2015/03/01,1038.192928691973,2015/03/01,1112.3152409318727,2015/03/01,1090.5946819329788,2015/03/01,1058.447299727099,2015/03/01,1111.8892984235008,2015/03/01,1168.3107162210404,2015/03/01,1019.3867521693033,2015/03/01,1136.6394404501875,2015/03/01,1078.610206330769,2015/03/01,1122.5266171955523
2015/04/01,1047.3163879724416,2015/04/01,1056.3662820433328,2015/04/01,1065.123880225633,2015/04/01,1144.087586951072,2015/04/01,1117.728716068406,2015/04/01,1095.5058925529538,2015/04/01,1110.0687814458097,2015/04/01,1025.7299492873576,2015/04/01,1161.300971872438,2015/04/01,1182.9619611914154,2015/04/01,1059.285630419893,2015/04/01,1123.1009572622734,2015/04/01,1077.642611925376,2015/04/01,1069.0291946468574,2015/04/01,1054.9997912047693,2015/04/01,1240.4739604764295,2015/04/01,1015.5800028899943,2015/04/01,1124.8325934637387,2015/04/01,1092.9870273778192,2015/04/01,1158.2754664040644
2015/05/01,1061.9586006723562,2015/05/01,1041.6141549064914,2015/05/01,1095.718608586657,2015/05/01,1179.5560806816366,2015/05/01,1089.986635991962,2015/05/01,1109.9725235698634,2015/05/01,1095.0991899374744,2015/05/01,1023.5696317137366,2015/05/01,1136.131629987366,2015/05/01,1198.020846149277,2015/05/01,1003.6620139568917,2015/05/01,1094.7247139730084,2015/05/01,1120.1231102579504,2015/05/01,993.3594332579961,2015/05/01,1057.9652375465344,2015/05/01,1210.6582023409205,2015/05/01,999.657463346805,2015/05/01,1118.3684161999263,2015/05/01,1117.0947685782953,2015/05/01,1152.6991385951142
2015/06/01,1103.3139782039166,2015/06/01,1027.8357944794466,2015/06/01,1100.897501827238,2015/06/01,1172.8640279544397,2015/06/01,1150.194348421413,2015/06/01,1042.8558645584026,2015/06/01,1096.0709942250346,2015/06/01,1004.3871494758251,2015/06/01,1152.7223438491487,2015/06/01,1218.2651558562156,2015/06/01,954.9007851156069,2015/06/01,1077.128908288999,2015/06/01,1142.231438245533,2015/06/01,1031.6391028558314,2015/06/01,1019.7506648909426,2015/06/01,1212.944906341817,2015/06/01,1015.3581412848156,2015/06/01,1130.2222888436522,2015/06/01,1109.2018292527719,2015/06/01,1184.6501908559558
2015/07/01,1090.1593866993298,2015/07/01,956.3352305372861,2015/07/01,1082.804694605758,2015/07/01,1137.1773449077414,2015/07/01,1109.79710434165,2015/07/01,1035.2419447733282,2015/07/01,1074.4475153741596,2015/07/01,1014.051803279891,2015/07/01,1111.6323249341162,2015/07/01,1315.1903160760562,2015/07/01,958.8947009023844,2015/07/01,1097.1292856323103,2015/07/01,1130.6323808716961,2015/07/01,997.2026750606605,2015/07/01,1006.42804409547,2015/07/01,1171.3487350769656,2015/07/01,1054.5524533599823,2015/07/01,1167.687087373591,2015/07/01,1168.0698646631267,2015/07/01,1124.8525622397556
2015/08/01,1131.7595816024345,2015/08/01,956.8099502129654,2015/08/01,1068.0247624881372,2015/08/01,1097.4537858958242,2015/08/01,1055.9771777184978,2015/08/01,1032.3538180179007,2015/08/01,1071.9696037010162,2015/08/01,1011.0771071749942,2015/08/01,1099.4191628277208,2015/08/01,1314.78508619692,2015/08/01,946.2104196754484,2015/08/01,1135.7504063422293,2015/08/01,1095.661858898059,2015/08/01,1002.8912447664919,2015/08/01,961.1563611875282,2015/08/01,1150.2943997951752,2015/08/01,1048.0573427725894,2015/08/01,1169.6284904569784,2015/08/01,1202.6535409758753,2015/08/01,1126.4422607359425
2015/09/01,1149.1989430311983,2015/09/01,974.725363382648,2015/09/01,1059.5612531002967,2015/09/01,1120.7762456518958,2015/09/01,1164.9621818364549,2015/09/01,1042.5543625785235,2015/09/01,1071.7440223112385,2015/09/01,1006.8657466294281,2015/09/01,1176.8491374506943,2015/09/01,1318.143211342031,2015/09/01,977.2685859565905,2015/09/01,1174.1832347163531,2015/09/01,1088.2234275948504,2015/09/01,1003.3839994504546,2015/09/01,992.4210649185637,2015/09/01,1093.131430161864,2015/09/01,1044.7338848664558,2015/09/01,1137.6950660165858,2015/09/01,1199.33076673987,2015/09/01,1097.5104707955957
2015/10/01,1173.1768683442788,2015/10/01,995.7140498329717,2015/10/01,1102.3002683857894,2015/10/01,1162.8036237691326,2015/10/01,1095.6037050437826,2015/10/01,1064.2591867290603,2015/10/01,1073.0278372335233,2015/10/01,962.4710800653028,2015/10/01,1194.0322839148598,2015/10/01,1242.3035749025307,2015/10/01,974.1070552731966,2015/10/01,1109.1590891706333,2015/10/01,1030.3376611413537,2015/10/01,1020.1657007948005,2015/10/01,996.133831665628,2015/10/01,1090.3960481847307,2015/10/01,1054.0457577393208,2015/10/01,1158.8573627148826,2015/10/01,1227.628212410541,2015/10/01,1126.4341519640566
