2015/01/01,63.13759385909117,2015/01/01,46.10575553360829,2015/01/01,65.15403480792273,2015/01/01,55.676877833598866,2015/01/01,52.283938696196515,2015/01/01,50.66581212484887,2015/01/01,61.18355939225435,2015/01/01,73.88469231838418,2015/01/01,57.455044049709635,2015/01/01,57.455044049709656,2015/01/01,71.59804776103908,2015/01/01,53.95374377601156,2015/01/01,67.23487532999744,2015/01/01,59.28999999999999,2015/01/01,63.13759385909117,2015/01/01,59.29,2015/01/01,67.23487532999744,2015/01/01,52.283938696196515,2015/01/01,63.137593859091176,2015/01/01,53.95374377601156
2015/02/01,53.95374377601154,2015/02/01,46.10575553360829,2015/02/01,57.455044049709635,2015/02/01,47.578246449911994,2015/02/01,47.578246449911994,2015/02/01,61.18355939225437,2015/02/01,50.66581212484887,2015/02/01,76.24436600843813,2015/02/01,65.15403480792273,2015/02/01,63.13759385909118,2015/02/01,73.88469231838418,2015/02/01,49.09776467275265,2015/02/01,57.455044049709635,2015/02/01,61.183559392254345,2015/02/01,59.28999999999999,2015/02/01,57.45504404970964,2015/02/01,71.59804776103908,2015/02/01,52.283938696196515,2015/02/01,59.28999999999999,2015/02/01,53.95374377601156
2015/03/01,55.676877833598844,2015/03/01,43.296078904882485,2015/03/01,59.28999999999999,2015/03/01,47.578246449911994,2015/03/01,52.283938696196515,2015/03/01,63.13759385909119,2015/03/01,52.283938696196515,2015/03/01,73.88469231838418,2015/03/01,71.59804776103908,2015/03/01,59.290000000000006,2015/03/01,76.24436600843813,2015/03/01,50.66581212484887,2015/03/01,52.28393869619651,2015/03/01,59.28999999999999,2015/03/01,63.13759385909117,2015/03/01,53.95374377601156,2015/03/01,81.19220467337938,2015/03/01,52.283938696196515,2015/03/01,65.15403480792273,2015/03/01,55.676877833598866
2015/04/01,59.28999999999999,2015/04/01,44.67883648386926,2015/04/01,67.23487532999744,2015/04/01,52.283938696196515,2015/04/01,49.09776467275265,2015/04/01,67.23487532999745,2015/04/01,43.296078904882485,2015/04/01,76.24436600843813,2015/04/01,81.19220467337938,2015/04/01,61.18355939225436,2015/04/01,67.23487532999744,2015/04/01,41.956116050931485,2015/04/01,52.28393869619651,2015/04/01,57.455044049709635,2015/04/01,71.59804776103908,2015/04/01,52.283938696196515,2015/04/01,76.24436600843813,2015/04/01,57.455044049709656,2015/04/01,63.13759385909117,2015/04/01,57.455044049709656
2015/05/01,57.455044049709635,2015/05/01,47.578246449911994,2015/05/01,63.13759385909117,2015/05/01,53.95374377601156,2015/05/01,46.10575553360829,2015/05/01,57.45504404970965,2015/05/01,39.39931772204433,2015/05/01,76.24436600843813,2015/05/01,78.67940118067217,2015/05/01,59.29000000000001,2015/05/01,65.15403480792273,2015/05/01,44.67883648386926,2015/05/01,50.66581212484886,2015/05/01,61.183559392254345,2015/05/01,83.78526019264257,2015/05/01,53.95374377601156,2015/05/01,73.88469231838418,2015/05/01,57.455044049709656,2015/05/01,61.183559392254345,2015/05/01,49.09776467275265
2015/06/01,49.097764672752646,2015/06/01,53.95374377601156,2015/06/01,63.13759385909117,2015/06/01,44.67883648386926,2015/06/01,43.296078904882485,2015/06/01,59.290000000000006,2015/06/01,46.10575553360829,2015/06/01,67.23487532999744,2015/06/01,78.67940118067217,2015/06/01,63.13759385909119,2015/06/01,61.183559392254345,2015/06/01,41.956116050931485,2015/06/01,52.28393869619651,2015/06/01,59.28999999999999,2015/06/01,92.07198109263443,2015/06/01,59.29000000000001,2015/06/01,73.88469231838418,2015/06/01,59.29000000000001,2015/06/01,57.455044049709635,2015/06/01,47.578246449911994
2015/07/01,52.28393869619651,2015/07/01,63.13759385909118,2015/07/01,71.59804776103908,2015/07/01,41.956116050931485,2015/07/01,47.578246449911994,2015/07/01,65.15403480792274,2015/07/01,46.10575553360829,2015/07/01,69.38217217041179,2015/07/01,95.01250672193824,2015/07/01,65.15403480792274,2015/07/01,67.23487532999744,2015/07/01,39.39931772204433,2015/07/01,55.676877833598844,2015/07/01,57.455044049709635,2015/07/01,98.04694464544905,2015/07/01,59.290000000000006,2015/07/01,65.15403480792273,2015/07/01,50.66581212484887,2015/07/01,55.676877833598844,2015/07/01,50.66581212484887
2015/08/01,50.66581212484886,2015/08/01,69.3821721704118,2015/08/01,69.38217217041179,2015/08/01,46.10575553360829,2015/08/01,49.09776467275265,2015/08/01,59.290000000000006,2015/08/01,47.578246449911994,2015/08/01,65.15403480792273,2015/08/01,95.01250672193824,2015/08/01,73.8846923183842,2015/08/01,65.15403480792273,2015/08/01,41.956116050931485,2015/08/01,52.28393869619651,2015/08/01,73.88469231838418,2015/08/01,101.1782941633312,2015/08/01,71.5980477610391,2015/08/01,69.38217217041179,2015/08/01,52.283938696196515,2015/08/01,59.28999999999999,2015/08/01,43.296078904882485
2015/09/01,52.28393869619651,2015/09/01,63.13759385909118,2015/09/01,61.183559392254345,2015/09/01,43.296078904882485,2015/09/01,50.66581212484887,2015/09/01,63.13759385909118,2015/09/01,49.09776467275265,2015/09/01,67.23487532999744,2015/09/01,98.04694464544905,2015/09/01,61.18355939225436,2015/09/01,61.183559392254345,2015/09/01,44.67883648386926,2015/09/01,53.95374377601154,2015/09/01,69.38217217041179,2015/09/01,114.7362117418347,2015/09/01,73.8846923183842,2015/09/01,61.183559392254345,2015/09/01,46.10575553360829,2015/09/01,59.28999999999999,2015/09/01,43.296078904882485
2015/10/01,50.66581212484886,2015/10/01,55.676877833598866,2015/10/01,57.455044049709635,2015/10/01,44.67883648386926,2015/10/01,46.10575553360829,2015/10/01,63.13759385909118,2015/10/01,44.67883648386926,2015/10/01,67.23487532999744,2015/10/01,98.04694464544905,2015/10/01,65.15403480792274,2015/10/01,59.28999999999999,2015/10/01,43.296078904882485,2015/10/01,57.455044049709635,2015/10/01,61.183559392254345,2015/10/01,126.08411424450482,2015/10/01,67.23487532999745,2015/10/01,65.15403480792273,2015/10/01,50.66581212484887,2015/10/01,52.28393869619651,2015/10/01,47.578246449911994
2015/11/01,52.28393869619651,2015/11/01,55.676877833598866,2015/11/01,63.13759385909117,2015/11/01,43.296078904882485,2015/11/01,38.17995505563439,2015/11/01,61.18355939225436,2015/11/01,44.67883648386926,2015/11/01,67.23487532999744,2015/11/01,104.4096503651401,2015/11/01,63.13759385909118,2015/11/01,61.183559392254345,2015/11/01,46.10575553360829,2015/11/01,67.23487532999744,2015/11/01,61.183559392254345,2015/11/01,118.40057051018411,2015/11/01,65.15403480792274,2015/11/01,65.15403480792273,2015/11/01,44.67883648386926,2015/11/01,50.66581212484886,2015/11/01,46.10575553360829
2015/12/01,57.455044049709635,2015/12/01,47.578246449911994,2015/12/01,61.183559392254345,2015/12/01,49.09776467275265,2015/12/01,36.9983302333852,2015/12/01,55.676877833598866,2015/12/01,39.39931772204433,2015/12/01,63.13759385909117,2015/12/01,95.01250672193824,2015/12/01,61.18355939225436,2015/12/01,59.28999999999999,2015/12/01,47.578246449911994,2015/12/01,63.13759385909117,2015/12/01,67.23487532999744,2015/12/01,138.55437288265426,2015/12/01,67.23487532999745,2015/12/01,67.23487532999744,2015/12/01,43.296078904882485,2015/12/01,52.28393869619651,2015/12/01,50.66581212484887
2016/01/01,55.676877833598844,2016/01/01,43.296078904882485,2016/01/01,61.183559392254345,2016/01/01,49.09776467275265,2016/01/01,34.74365849976951,2016/01/01,63.13759385909118,2016/01/01,39.39931772204433,2016/01/01,63.13759385909117,2016/01/01,95.01250672193824,2016/01/01,71.5980477610391,2016/01/01,61.183559392254345,2016/01/01,52.283938696196515,2016/01/01,53.95374377601154,2016/01/01,65.15403480792273,2016/01/01,147.54578718951086,2016/01/01,73.8846923183842,2016/01/01,65.15403480792273,2016/01/01,43.296078904882485,2016/01/01,49.097764672752646,2016/01/01,49.09776467275265
2016/02/01,59.28999999999999,2016/02/01,43.296078904882485,2016/02/01,61.183559392254345,2016/02/01,50.66581212484887,2016/02/01,33.66838302500128,2016/02/01,61.18355939225436,2016/02/01,35.85327531328809,2016/02/01,67.23487532999744,2016/02/01,92.07198109263443,2016/02/01,67.23487532999745,2016/02/01,55.676877833598844,2016/02/01,52.283938696196515,2016/02/01,53.95374377601154,2016/02/01,59.28999999999999,2016/02/01,147.54578718951086,2016/02/01,65.15403480792274,2016/02/01,69.38217217041179,2016/02/01,49.09776467275265,2016/02/01,46.10575553360828,2016/02/01,47.578246449911994
2016/03/01,65.15403480792273,2016/03/01,46.10575553360829,2016/03/01,59.28999999999999,2016/03/01,47.578246449911994,2016/03/01,30.63813983949293,2016/03/01,57.45504404970965,2016/03/01,32.62638606483294,2016/03/01,65.15403480792273,2016/03/01,95.01250672193824,2016/03/01,67.23487532999745,2016/03/01,53.95374377601154,2016/03/01,50.66581212484887,2016/03/01,59.28999999999999,2016/03/01,52.28393869619651,2016/03/01,142.9794181535239,2016/03/01,65.15403480792274,2016/03/01,69.38217217041179,2016/03/01,53.95374377601156,2016/03/01,52.28393869619651,2016/03/01,49.09776467275265
2016/04/01,55.676877833598844,2016/04/01,50.66581212484887,2016/04/01,53.95374377601154,2016/04/01,46.10575553360829,2016/04/01,28.771056989242126,2016/04/01,59.290000000000006,2016/04/01,35.85327531328809,2016/04/01,65.15403480792273,2016/04/01,111.18526057891593,2016/04/01,71.5980477610391,2016/04/01,59.28999999999999,2016/04/01,53.95374377601156,2016/04/01,55.676877833598844,2016/04/01,53.95374377601154,2016/04/01,142.9794181535239,2016/04/01,71.5980477610391,2016/04/01,71.59804776103908,2016/04/01,49.09776467275265,2016/04/01,59.28999999999999,2016/04/01,50.66581212484887
2016/05/01,55.676877833598844,2016/05/01,49.09776467275265,2016/05/01,53.95374377601154,2016/05/01,39.39931772204433,2016/05/01,30.63813983949293,2016/05/01,50.66581212484887,2016/05/01,35.85327531328809,2016/05/01,69.38217217041179,2016/05/01,118.40057051018408,2016/05/01,78.67940118067219,2016/05/01,53.95374377601154,2016/05/01,53.95374377601156,2016/05/01,52.28393869619651,2016/05/01,53.95374377601154,2016/05/01,130.11089378138715,2016/05/01,73.8846923183842,2016/05/01,63.13759385909117,2016/05/01,47.578246449911994,2016/05/01,63.13759385909117,2016/05/01,47.578246449911994
