simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,1,164890824.04615718,00:04:45
1,1,2,1,259055036.48793599,00:11:33
2,1,3,1,270008102.57142574,00:19:43
3,1,4,1,250406120.82693437,00:22:55
4,1,1,2,166494341.66218942,00:27:41
5,1,2,2,260130325.82743943,00:34:20
6,1,3,2,273046901.01453441,00:42:31
7,1,4,2,253961688.49798036,00:45:39
8,1,1,3,171338268.84806684,00:50:24
9,1,2,3,260227911.84239775,00:57:02
10,1,3,3,272730086.46142948,01:05:12
11,1,4,3,256166341.3048189,01:08:25
12,1,1,4,182147718.66824132,01:13:10
13,1,2,4,264340489.08100224,01:19:50
14,1,3,4,271247211.0214383,01:27:47
15,1,4,4,254010132.97444764,01:31:00
16,1,1,5,187995008.97806877,01:35:46
17,1,2,5,265334221.96046883,01:42:25
18,1,3,5,266524310.44450954,01:50:11
19,1,4,5,253797826.07876068,01:53:20
20,1,1,6,195334014.92620438,01:58:06
21,1,2,6,269872119.02789521,02:04:46
22,1,3,6,266891541.47493842,02:12:32
23,1,4,6,250681914.22452399,02:15:45
24,1,1,7,203634206.62107551,02:20:30
25,1,2,7,269359195.83218771,02:27:10
26,1,3,7,270024968.68025857,02:34:55
27,1,4,7,248457183.63405991,02:38:08
28,1,1,8,159723665.87885714,02:42:55
29,1,2,8,259055036.48793599,02:49:44
30,1,3,8,270008102.57142574,02:57:55
31,1,4,8,250396784.44814712,03:01:08
32,1,1,9,166494341.66218942,03:05:54
33,1,2,9,260130325.82743943,03:12:34
34,1,3,9,273046901.01453441,03:20:45
35,1,4,9,253961688.49798036,03:23:54
36,1,1,10,171298177.84990177,03:28:39
37,1,2,10,260227911.84239775,03:35:19
38,1,3,10,272730086.46142948,03:43:30
39,1,4,10,256166341.3048189,03:46:42
40,1,1,11,182147718.66824132,03:51:27
41,1,2,11,264340489.08100224,03:58:06
42,1,3,11,271247211.0214383,04:06:00
43,1,4,11,254010132.97444764,04:09:13
44,1,1,12,188790070.02452388,04:13:58
45,1,2,12,265334221.96046883,04:20:36
46,1,3,12,266524310.44450954,04:28:20
47,1,4,12,253797826.07876068,04:31:28
48,1,1,13,195334014.92620438,04:36:13
49,1,2,13,268394572.3666563,04:42:52
50,1,3,13,266891541.47493842,04:50:37
51,1,4,13,252626362.36925155,04:53:50
52,1,1,14,198373131.12317148,04:58:35
53,1,2,14,269359195.83218771,05:05:14
54,1,3,14,270024968.68025857,05:13:00
55,1,4,14,248508242.69600013,05:16:12
56,1,1,15,159392410.3734301,05:20:58
57,1,2,15,271822771.28922713,05:27:56
58,1,3,15,270008102.57142574,05:36:09
59,1,4,15,249563652.54216456,05:39:22
60,1,1,16,166334176.53165847,05:44:07
61,1,2,16,259447631.43530267,05:50:54
62,1,3,16,272959272.77927315,05:59:04
63,1,4,16,253961688.49798036,06:02:12
64,1,1,17,172500403.35102177,06:06:56
65,1,2,17,260227911.84239775,06:13:34
66,1,3,17,272730086.46142948,06:21:44
67,1,4,17,249349310.25406235,06:24:56
68,1,1,18,178160513.81981054,06:29:41
69,1,2,18,264340489.08100224,06:36:19
70,1,3,18,271247211.0214383,06:44:14
71,1,4,18,254010132.97444764,06:47:27
72,1,1,19,188790070.02452388,06:52:11
73,1,2,19,265334221.96046883,06:58:51
74,1,3,19,266524310.44450954,07:06:35
75,1,4,19,253797826.07876068,07:09:43
76,1,1,20,190658065.39093062,07:14:29
77,1,2,20,268394572.3666563,07:21:09
78,1,3,20,265641981.08205786,07:28:56
79,1,4,20,252626362.36925155,07:32:09
80,1,1,21,194550163.80799574,07:36:55
81,1,2,21,269359195.83218771,07:43:36
82,1,3,21,270024968.68025857,07:51:22
83,1,4,21,248508242.69600013,07:54:34
84,1,1,22,160179600.98766646,07:59:19
85,1,2,22,271822771.28922713,08:06:17
86,1,3,22,270008102.57142574,08:14:24
87,1,4,22,249563652.54216456,08:17:36
88,1,1,23,168716101.56123182,08:22:20
89,1,2,23,259447631.43530267,08:29:07
90,1,3,23,272959272.77927315,08:37:18
91,1,4,23,253961688.49798036,08:40:27
92,1,1,24,173360848.89195579,08:45:13
93,1,2,24,260227911.84239775,08:51:52
94,1,3,24,272730086.46142948,09:00:03
95,1,4,24,249349310.25406235,09:03:16
96,1,1,25,172371295.07971114,09:08:01
97,1,2,25,264340489.08100224,09:14:40
98,1,3,25,271247211.0214383,09:22:35
99,1,4,25,254010132.97444764,09:25:47
100,1,1,26,179281897.1063804,09:30:33
101,1,2,26,265334221.96046883,09:37:14
102,1,3,26,266524310.44450954,09:45:00
103,1,4,26,253797826.07876068,09:48:08
104,1,1,27,197227125.13949957,09:52:54
105,1,2,27,268394572.3666563,09:59:34
106,1,3,27,265641981.08205786,10:07:19
107,1,4,27,252626362.36925155,10:10:31
108,1,1,28,195363703.53830853,10:15:17
109,1,2,28,269359195.83218771,10:21:56
110,1,3,28,270024968.68025857,10:29:43
111,1,4,28,248508242.69600013,10:32:56
112,1,1,29,154467133.74454272,10:37:42
113,1,2,29,268706652.39433414,10:44:41
114,1,3,29,270008102.57142574,10:52:51
115,1,4,29,249563652.54216456,10:56:03
116,1,1,30,164710046.04331958,11:00:48
117,1,2,30,260035908.42731234,11:07:37
118,1,3,30,272959272.77927315,11:15:47
119,1,4,30,253929975.52475297,11:18:55
120,1,1,31,167633879.67123947,11:23:40
121,1,2,31,260227911.84239775,11:30:20
122,1,3,31,272730086.46142948,11:38:31
123,1,4,31,249349310.25406235,11:41:43
124,1,1,32,180112956.5545691,11:46:28
125,1,2,32,264340489.08100224,11:53:06
126,1,3,32,271247211.0214383,12:01:04
127,1,4,32,254010132.97444764,12:04:16
128,1,1,33,186865189.49867514,12:09:02
129,1,2,33,265863263.36655223,12:15:41
130,1,3,33,272361367.05056667,12:23:37
131,1,4,33,253797826.07876068,12:26:45
132,1,1,34,187995301.69146839,12:31:31
133,1,2,34,268394572.3666563,12:38:10
134,1,3,34,265641981.08205786,12:45:57
135,1,4,34,252626362.36925155,12:49:09
136,1,1,35,195332924.37709141,12:53:55
137,1,2,35,269359195.83218771,13:00:35
138,1,3,35,270024968.68025857,13:08:22
139,1,4,35,248508242.69600013,13:11:34
140,1,1,36,156674789.90656355,13:16:20
141,1,2,36,268706652.39433414,13:23:18
142,1,3,36,270008102.57142574,13:31:27
143,1,4,36,249513314.90188792,13:34:39
144,1,1,37,159242103.16508538,13:39:24
145,1,2,37,260035908.42731234,13:46:12
146,1,3,37,272959272.77927315,13:54:23
147,1,4,37,256130066.5586724,13:57:31
148,1,1,38,168486381.19210711,14:02:16
149,1,2,38,260227911.84239775,14:08:56
150,1,3,38,272730086.46142948,14:17:06
151,1,4,38,249349310.25406235,14:20:18
152,1,1,39,174421516.11446112,14:25:04
153,1,2,39,264340489.08100224,14:31:44
154,1,3,39,271247211.0214383,14:39:41
155,1,4,39,254010132.97444764,14:42:54
156,1,1,40,181232675.35488743,14:47:39
157,1,2,40,265863263.36655223,14:54:19
158,1,3,40,272361367.05056667,15:02:15
159,1,4,40,255919984.69352141,15:05:23
160,1,1,41,187940861.87410924,15:10:09
161,1,2,41,268394572.3666563,15:16:49
162,1,3,41,265641981.08205786,15:24:34
163,1,4,41,252595776.36932993,15:27:47
164,1,1,42,196455371.14405766,15:32:33
165,1,2,42,269359195.83218771,15:39:14
166,1,3,42,270024968.68025857,15:46:59
167,1,4,42,248508242.69600013,15:50:12
168,1,1,43,157574392.41114065,15:54:58
169,1,2,43,268706652.39433414,16:01:57
170,1,3,43,270008102.57142574,16:10:09
171,1,4,43,249513314.90188792,16:13:21
172,1,1,44,160772866.90579826,16:18:07
173,1,2,44,272172182.44715834,16:25:06
174,1,3,44,272959272.77927315,16:33:17
175,1,4,44,256130066.5586724,16:36:26
176,1,1,45,170627142.33213902,16:41:12
177,1,2,45,260790015.09774807,16:47:52
178,1,3,45,272730086.46142948,16:56:03
179,1,4,45,256166341.3048189,16:59:15
180,1,1,46,175256097.41021284,17:04:00
181,1,2,46,264886119.07475936,17:10:39
182,1,3,46,271247211.0214383,17:18:33
183,1,4,46,250974078.71767542,17:21:45
184,1,1,47,181232675.35488743,17:26:30
185,1,2,47,264420549.76138505,17:33:08
186,1,3,47,272361367.05056667,17:41:04
187,1,4,47,255919984.69352141,17:44:13
188,1,1,48,188740563.66789526,17:48:58
189,1,2,48,268468871.72507393,17:55:37
190,1,3,48,265641981.08205786,18:03:23
191,1,4,48,252595776.36932993,18:06:35
192,1,1,49,197231780.83389995,18:11:21
193,1,2,49,269359195.83218771,18:18:01
194,1,3,49,270024968.68025857,18:25:46
195,1,4,49,248508242.69600013,18:28:59
196,1,1,50,157574392.41114065,18:33:43
197,1,2,50,268706652.39433414,18:40:42
198,1,3,50,270008102.57142574,18:48:53
199,1,4,50,255862074.79641908,18:52:01
200,1,1,51,161542464.70969224,18:56:46
201,1,2,51,258449320.72960359,19:03:34
202,1,3,51,272959272.77927315,19:11:43
203,1,4,51,256130066.5586724,19:14:51
204,1,1,52,166440370.92778036,19:19:36
