hull_id,engine_id,propeller_id,NPV
1,1,250,201712887.70686063
1,2,250,272241586.73398256
1,3,250,267442906.66875339
1,4,250,248426648.43196735
1,1,251,199972621.31098166
1,2,251,272309777.89104319
1,3,251,270942811.40843952
1,4,251,251514428.19160417
1,1,252,208189480.83432379
1,2,252,274091559.71867239
1,3,252,270944185.65101868
1,4,252,245311936.11706334
1,1,253,173406859.86560616
1,2,253,261737341.11962256
1,3,253,273320427.41776228
1,4,253,252291317.14745373
1,1,254,178046466.73325843
1,2,254,262689719.35793251
1,3,254,274200612.40507573
1,4,254,255613151.11000004
1,1,255,188708509.774591
1,2,255,266862538.45682091
1,3,255,273495946.46552402
1,4,255,252579472.07947174
1,1,256,194475577.06118101
1,2,256,267847965.19760293
1,3,256,273828695.86820799
1,4,256,252503164.09438393
1,1,257,201712887.70686063
1,2,257,272241586.73398256
1,3,257,267442906.66875339
1,4,257,248426648.43196735
1,1,258,199972621.31098166
1,2,258,271801122.07099998
1,3,258,270942811.40843952
1,4,258,251676972.76350346
1,1,259,208238029.79378322
1,2,259,274091559.71867239
1,3,259,270944185.65101868
1,4,259,245311936.11706334
1,1,260,173406859.86560616
1,2,260,261737341.11962256
1,3,260,273320427.41776228
1,4,260,252291317.14745373
1,1,261,178046466.73325843
1,2,261,262689719.35793251
1,3,261,274200612.40507573
1,4,261,255613151.11000004
1,1,262,184797189.64425442
1,2,262,266862538.45682091
1,3,262,273495946.46552402
1,4,262,252579472.07947174
1,1,263,195253609.42087245
1,2,263,267847965.19760293
1,3,263,272615850.38912213
1,4,263,252503164.09438393
1,1,264,196401180.386078
1,2,264,272241586.73398256
1,3,264,267442906.66875339
1,4,264,248426648.43196735
1,1,265,201159318.77066317
1,2,265,271801122.07099998
1,3,265,270942811.40843952
1,4,265,251676972.76350346
1,1,266,209988317.40345061
1,2,266,274091559.71867239
1,3,266,270944185.65101868
1,4,266,245311936.11706334
1,1,267,168406426.27042842
1,2,267,261737341.11962256
1,3,267,273320427.41776228
1,4,267,252291317.14745373
1,1,268,172414934.15927982
1,2,268,262689719.35793251
1,3,268,274200612.40507573
1,4,268,255613151.11000004
1,1,269,184797189.64425442
1,2,269,266862538.45682091
1,3,269,273495946.46552402
1,4,269,252579472.07947174
1,1,270,191378569.88824973
1,2,270,267847965.19760293
1,3,270,272615850.38912213
1,4,270,252503164.09438393
1,1,271,197154239.0492636
1,2,271,272241586.73398256
1,3,271,267442906.66875339
1,4,271,248426648.43196735
1,1,272,201923782.2262868
1,2,272,272309777.89104319
1,3,272,270942811.40843952
1,4,272,251676972.76350346
1,1,273,209988317.40345061
1,2,273,274091559.71867239
1,3,273,270944185.65101868
1,4,273,245311936.11706334
1,1,274,164310112.48133323
1,2,274,261737341.11962256
1,3,274,273320427.41776228
1,4,274,252291317.14745373
1,1,275,173212423.34778985
1,2,275,262689719.35793251
1,3,275,273660706.18110681
1,4,275,255582799.1370253
1,1,276,179160315.04666534
1,2,276,266862538.45682091
1,3,276,273495946.46552402
1,4,276,252579472.07947174
1,1,277,190576511.89164796
1,2,277,267847965.19760293
1,3,277,272615850.38912213
1,4,277,252503164.09438393
1,1,278,193386538.59753588
1,2,278,272241586.73398256
1,3,278,267442906.66875339
1,4,278,248426648.43196735
1,1,279,201893521.43950009
1,2,279,272309777.89104319
1,3,279,270942811.40843952
1,4,279,251676972.76350346
1,1,280,209988317.40345061
1,2,280,274091559.71867239
1,3,280,270944185.65101868
1,4,280,245311936.11706334
1,1,281,169206571.03969514
1,2,281,261014813.3354063
1,3,281,273320427.41776228
1,4,281,252291317.14745373
1,1,282,174477520.80968398
1,2,282,262689719.35793251
1,3,282,273660706.18110681
1,4,282,255582799.1370253
1,1,283,179983780.65040156
1,2,283,266862538.45682091
1,3,283,273495946.46552402
1,4,283,252579472.07947174
1,1,284,186735119.29039571
1,2,284,267847965.19760293
1,3,284,273828695.86820799
1,4,284,252503164.09438393
1,1,285,194523793.56831318
1,2,285,272241586.73398256
1,3,285,267442906.66875339
1,4,285,248426648.43196735
1,1,286,201751393.91176394
1,2,286,272309777.89104319
1,3,286,270942811.40843952
1,4,286,251514428.19160417
1,1,287,204903121.56398779
1,2,287,274091559.71867239
1,3,287,270944185.65101868
1,4,287,245311936.11706334
1,1,288,166322127.01096711
1,2,288,261014813.3354063
1,3,288,273320427.41776228
1,4,288,252291317.14745373
1,1,289,175303645.54780632
1,2,289,262689719.35793251
1,3,289,273660706.18110681
1,4,289,257730595.2148954
1,1,290,181287879.3533392
1,2,290,266862538.45682091
1,3,290,273495946.46552402
1,4,290,251764386.67792678
1,1,291,187914084.95907766
1,2,291,268372633.65283805
1,3,291,273828695.86820799
1,4,291,252713125.39971665
1,1,292,195386635.14827177
1,2,292,272737104.10318953
1,3,292,267442906.66875339
1,4,292,248426648.43196735
1,1,293,202851173.91342291
1,2,293,272173663.11315149
1,3,293,270942811.40843952
1,4,293,251514428.19160417
1,1,294,205638323.7893815
1,2,294,274572284.23904628
1,3,294,270944185.65101868
1,4,294,245311936.11706334
1,1,295,166322127.01096711
1,2,295,261014813.3354063
1,3,295,273320427.41776228
1,4,295,251489982.1809122
1,1,296,176083363.39385143
1,2,296,262822833.82593748
1,3,296,274457934.58920163
1,4,296,257730595.2148954
1,1,297,182104851.24924496
1,2,297,266862538.45682091
1,3,297,273495946.46552402
1,4,297,251764386.67792678
1,1,298,188795002.57850981
1,2,298,268372633.65283805
1,3,298,273828695.86820799
1,4,298,252713125.39971665
1,1,299,195386635.14827177
1,2,299,267847965.19760293
1,3,299,267442906.66875339
1,4,299,248426648.43196735
1,1,300,203688567.37267539
1,2,300,272173663.11315149
1,3,300,267791057.54634404
1,4,300,251514428.19160417
1,1,301,206741374.98274231
1,2,301,274572284.23904628
1,3,301,270120466.90355587
1,4,301,245311936.11706334
1,1,302,168424621.06885961
1,2,302,261014813.3354063
1,3,302,273320427.41776228
1,4,302,251489982.1809122
1,1,303,177334127.70935395
1,2,303,262822833.82593748
1,3,303,274457934.58920163
1,4,303,255920901.72363907
1,1,304,181972903.04971021
1,2,304,266862538.45682091
1,3,304,273495946.46552402
1,4,304,251764386.67792678
1,1,305,188658958.8059738
1,2,305,268372633.65283805
1,3,305,273828695.86820799
1,4,305,251994294.96800795
1,1,306,195252467.26405495
1,2,306,270968698.87990022
1,3,306,267442906.66875339
1,4,306,248426648.43196735
1,1,307,203688567.37267539
1,2,307,272173663.11315149
1,3,307,268044717.75172499
1,4,307,251514428.19160417
1,1,308,206670164.20183742
1,2,308,274572284.23904628
1,3,308,270120466.90355587
1,4,308,245311936.11706334
1,1,309,176083363.39385143
1,2,309,261759560.30506647
1,3,309,275055435.41096121
1,4,309,250971066.62512058
1,1,310,182104851.24924496
1,2,310,265930837.17165321
1,3,310,272259352.02317572
1,4,310,254648472.12823451
1,1,311,187995301.69146839
1,2,311,267771758.68247107
1,3,311,272615850.38912213
1,4,311,254660448.78113306
1,1,312,195386635.14827177
1,2,312,272241586.73398256
1,3,312,275014686.99159396
1,4,312,251377947.38485834
1,1,313,201751393.91176394
1,2,313,271801122.07099998
1,3,313,269862846.31185728
1,4,313,247411439.49460185
1,1,314,204903121.56398779
1,2,314,274091559.71867239
1,3,314,269769201.71254528
1,4,314,252628773.04648262
1,1,315,213728527.35934007
1,2,315,274091860.09200418
1,3,315,270077037.76797652
1,4,315,246861448.52269247
1,1,316,177334127.70935395
1,2,316,261759560.30506647
1,3,316,275055435.41096121
1,4,316,250971066.62512058
1,1,317,182104851.24924496
1,2,317,265930837.17165321
1,3,317,271508544.77616709
1,4,317,254648472.12823451
1,1,318,187995301.69146839
1,2,318,266838891.26895532
1,3,318,272615850.38912213
1,4,318,254660448.78113306
1,1,319,195386635.14827177
1,2,319,272241586.73398256
1,3,319,275014686.99159396
1,4,319,251377947.38485834
1,1,320,202851173.91342291
1,2,320,271801122.07099998
1,3,320,269862846.31185728
1,4,320,247411439.49460185
1,1,321,205638323.7893815
1,2,321,274091559.71867239
1,3,321,269769201.71254528
1,4,321,252628773.04648262
1,1,322,213728527.35934007
1,2,322,274091860.09200418
1,3,322,270077037.76797652
1,4,322,246861448.52269247
1,1,323,173272423.29315457
1,2,323,261759560.30506647
1,3,323,275055435.41096121
1,4,323,250971066.62512058
1,1,324,181972903.04971021
1,2,324,265930837.17165321
1,3,324,271508544.77616709
1,4,324,254648472.12823451
1,1,325,188795002.57850981
1,2,325,266838891.26895532
1,3,325,274705516.4703629
1,4,325,254660448.78113306
1,1,326,195386635.14827177
1,2,326,272241586.73398256
1,3,326,275014686.99159396
1,4,326,251377947.38485834
1,1,327,203609528.57460079
1,2,327,271801122.07099998
1,3,327,269862846.31185728
1,4,327,247411439.49460185
1,1,328,205638323.7893815
1,2,328,274091559.71867239
1,3,328,269769201.71254528
1,4,328,252628773.04648262
1,1,329,213728527.35934007
1,2,329,274091860.09200418
1,3,329,270077037.76797652
1,4,329,246865506.4205645
1,1,330,173232367.92281917
1,2,330,261759560.30506647
1,3,330,275055435.41096121
1,4,330,257153251.93248856
1,1,331,182782555.38218793
1,2,331,265930837.17165321
1,3,331,271508544.77616709
1,4,331,254648472.12823451
1,1,332,188795002.57850981
1,2,332,266838891.26895532
1,3,332,274705516.4703629
1,4,332,254660448.78113306
1,1,333,195252467.26405495
1,2,333,272241586.73398256
1,3,333,275014686.99159396
1,4,333,251377947.38485834
1,1,334,203609528.57460079
1,2,334,271801122.07099998
1,3,334,268665951.40267789
1,4,334,247411439.49460185
1,1,335,205638323.7893815
1,2,335,274091559.71867239
1,3,335,269769201.71254528
1,4,335,252628773.04648262
1,1,336,210807694.37173751
1,2,336,274091860.09200418
1,3,336,270077037.76797652
1,4,336,246865506.4205645
1,1,337,174090040.63152266
1,2,337,261759560.30506647
1,3,337,275055435.41096121
1,4,337,257153251.93248856
1,1,338,182782555.38218793
1,2,338,265930837.17165321
1,3,338,271508544.77616709
1,4,338,254648472.12823451
1,1,339,188658958.8059738
1,2,339,266838891.26895532
1,3,339,274705516.4703629
1,4,339,254660448.78113306
1,1,340,195252467.26405495
1,2,340,272241586.73398256
1,3,340,275014686.99159396
1,4,340,251377947.38485834
1,1,341,203609528.57460079
1,2,341,271801122.07099998
1,3,341,268665951.40267789
1,4,341,247411439.49460185
1,1,342,206741374.98274231
1,2,342,274091559.71867239
1,3,342,269769201.71254528
1,4,342,253319894.29648179
1,1,343,210807694.37173751
1,2,343,274091860.09200418
1,3,343,270077037.76797652
1,4,343,246865506.4205645
1,1,344,174090040.63152266
1,2,344,261759560.30506647
1,3,344,275055435.41096121
1,4,344,257153251.93248856
1,1,345,180006457.50202602
1,2,345,265930837.17165321
1,3,345,271508544.77616709
1,4,345,254648472.12823451
1,1,346,189451388.76452923
1,2,346,266838891.26895532
1,3,346,274705516.4703629
1,4,346,254660448.78113306
1,1,347,197151658.49498969
1,2,347,272241586.73398256
1,3,347,275014686.99159396
1,4,347,251377947.38485834
1,1,348,198413521.45353916
1,2,348,271801122.07099998
1,3,348,268665951.40267789
1,4,348,247411439.49460185
1,1,349,203838577.69209966
1,2,349,272914484.70088488
1,3,349,269769201.71254528
1,4,349,253319894.29648179
1,1,350,210807694.37173751
1,2,350,274091860.09200418
1,3,350,270077037.76797652
1,4,350,246865506.4205645
1,1,351,175324337.85538679
1,2,351,261759560.30506647
1,3,351,275055435.41096121
1,4,351,257153251.93248856
1,1,352,184869869.28527617
1,2,352,265930837.17165321
1,3,352,271508544.77616709
1,4,352,254648472.12823451
1,1,353,190616547.01813924
1,2,353,266838891.26895532
1,3,353,274705516.4703629
1,4,353,254660448.78113306
1,1,354,197151658.49498969
1,2,354,272241586.73398256
1,3,354,275014686.99159396
1,4,354,251377947.38485834
1,1,355,199165066.77231127
1,2,355,271801122.07099998
1,3,355,268665951.40267789
1,4,355,247411439.49460185
1,1,356,203768566.70074391
1,2,356,272914484.70088488
1,3,356,269769201.71254528
1,4,356,253319894.29648179
1,1,357,211450153.73932007
1,2,357,274091860.09200418
1,3,357,270077037.76797652
1,4,357,246637591.23251122
1,1,358,176128691.53660533
1,2,358,261759560.30506647
1,3,358,275055435.41096121
1,4,358,257153251.93248856
1,1,359,180882375.68923822
1,2,359,266862538.45682091
1,3,359,271508544.77616709
1,4,359,254648472.12823451
1,1,360,191402608.3004691
1,2,360,266838891.26895532
1,3,360,274705516.4703629
1,4,360,254660448.78113306
1,1,361,198000957.06910568
1,2,361,270847613.75375819
1,3,361,275014686.99159396
1,4,361,251377947.38485834
1,1,362,199165066.77231127
1,2,362,271801122.07099998
1,3,362,268665951.40267789
1,4,362,247411439.49460185
1,1,363,204525813.91886613
1,2,363,274091559.71867239
1,3,363,269769201.71254528
1,4,363,252628773.04648262
1,1,364,211424265.63241428
1,2,364,274091860.09200418
1,3,364,270077037.76797652
1,4,364,246637591.23251122
1,1,365,170449427.67424527
1,2,365,262689719.35793251
1,3,365,275055435.41096121
1,4,365,250971066.62512058
1,1,366,175179575.13337871
1,2,366,266862538.45682091
1,3,366,272259352.02317572
1,4,366,253835080.67204159
1,1,367,182059104.41244179
1,2,367,268295768.9697789
1,3,367,274705516.4703629
1,4,367,254660448.78113306
1,1,368,192598676.83797303
1,2,368,270847613.75375819
1,3,368,275014686.99159396
1,4,368,251377947.38485834
1,1,369,197333803.16803235
1,2,369,271801122.07099998
1,3,369,268665951.40267789
1,4,369,247411439.49460185
1,1,370,204525813.91886613
1,2,370,274091559.71867239
1,3,370,269769201.71254528
1,4,370,246580497.74086168
1,1,371,209378832.6866987
1,2,371,274091860.09200418
1,3,371,270077037.76797652
1,4,371,246637591.23251122
1,1,372,171292514.79035977
1,2,372,262689719.35793251
1,3,372,274516428.8003183
1,4,372,250971066.62512058
1,1,373,182906683.89871079
1,2,373,266862538.45682091
1,3,373,272259352.02317572
1,4,373,253835080.67204159
1,1,374,182020611.52737984
1,2,374,268295768.9697789
1,3,374,272615850.38912213
1,4,374,254660448.78113306
1,1,375,193359638.40385881
1,2,375,270847613.75375819
1,3,375,275014686.99159396
1,4,375,251377947.38485834
1,1,376,197303038.50916672
1,2,376,271801122.07099998
1,3,376,269862846.31185728
1,4,376,247411439.49460185
1,1,377,205588849.74531245
1,2,377,274091559.71867239
1,3,377,269769201.71254528
1,4,377,246580497.74086168
1,1,378,209378832.6866987
1,2,378,274091559.71867239
1,3,378,270077037.76797652
1,4,378,246637591.23251122
1,1,379,172573120.34202614
1,2,379,263247178.41616374
1,3,379,274516428.8003183
1,4,379,250971066.62512058
1,1,380,177206847.07147315
1,2,380,267403057.94375971
1,3,380,272259352.02317572
1,4,380,253835080.67204159
1,1,381,184042824.02567109
1,2,381,266862538.45682091
1,3,381,272615850.38912213
1,4,381,254630890.45772085
1,1,382,190721597.83221042
1,2,382,270847613.75375819
1,3,382,269541056.69798142
1,4,382,251377947.38485834
1,1,383,197249499.71223587
1,2,383,272309777.89104319
1,3,383,269862846.31185728
1,4,383,247411439.49460185
1,1,384,205588849.74531245
1,2,384,274572284.23904628
1,3,384,269769201.71254528
1,4,384,246580497.74086168
1,1,385,209310149.17015401
1,2,385,272134621.44420892
1,3,385,270077037.76797652
1,4,385,246629929.00314629
1,1,386,177206847.07147315
1,2,386,262691144.86185521
1,3,386,274200612.40507573
1,4,386,255613151.11000004
1,1,387,189536795.47969359
1,2,387,267362855.76011926
1,3,387,273495946.46552402
1,4,387,252084475.51978037
1,1,388,194526704.01649141
1,2,388,270847613.75375819
1,3,388,268060089.30538946
1,4,388,252704253.9029355
1,1,389,197280268.86494294
1,2,389,271733630.36490232
1,3,389,268665951.40267789
1,4,389,252579426.61733848
1,1,390,205588849.74531245
1,2,390,273157180.21817523
1,3,390,268990807.22128761
1,4,390,251514428.19160417
1,1,391,209378832.6866987
1,2,391,274091860.09200418
1,3,391,270270893.88593119
1,4,391,248698618.76626378
1,1,392,214716337.64141622
1,2,392,274568826.61410099
1,3,392,271309649.99252373
1,4,392,247673811.84941468
1,1,393,177206847.07147315
1,2,393,265850903.79933277
1,3,393,272393903.24031973
1,4,393,255613151.11000004
1,1,394,184042824.02567109
1,2,394,267362855.76011926
1,3,394,273495946.46552402
1,4,394,252608689.5410932
1,1,395,190721597.83221042
1,2,395,270847613.75375819
1,3,395,268060089.30538946
1,4,395,252704253.9029355
1,1,396,197249499.71223587
1,2,396,271733630.36490232
1,3,396,268665951.40267789
1,4,396,252579426.61733848
1,1,397,205588849.74531245
1,2,397,273157180.21817523
1,3,397,271033980.83275682
1,4,397,251514428.19160417
1,1,398,209378832.6866987
1,2,398,274091860.09200418
1,3,398,270270893.88593119
1,4,398,248698618.76626378
1,1,399,214716337.64141622
1,2,399,274568826.61410099
1,3,399,271309649.99252373
1,4,399,247673811.84941468
1,1,400,178032171.76052609
1,2,400,265850903.79933277
1,3,400,272393903.24031973
1,4,400,255613151.11000004
1,1,401,183987817.38565007
1,2,401,267362855.76011926
1,3,401,273495946.46552402
1,4,401,252608689.5410932
1,1,402,190721597.83221042
1,2,402,269959240.20267314
1,3,402,268060089.30538946
1,4,402,252704253.9029355
1,1,403,197249499.71223587
1,2,403,271733630.36490232
1,3,403,269201612.61423343
1,4,403,252579426.61733848
1,1,404,205588849.74531245
1,2,404,273157180.21817523
1,3,404,271033980.83275682
1,4,404,251514428.19160417
1,1,405,209378832.6866987
1,2,405,274091860.09200418
1,3,405,270270893.88593119
1,4,405,248698618.76626378
1,1,406,214716337.64141622
1,2,406,274568826.61410099
1,3,406,271309649.99252373
1,4,406,247704628.77450767
1,1,407,178032171.76052609
1,2,407,265850903.79933277
1,3,407,272393903.24031973
1,4,407,255613151.11000004
1,1,408,183987817.38565007
1,2,408,267362855.76011926
1,3,408,273495946.46552402
1,4,408,252608689.5410932
1,1,409,190667343.07969621
1,2,409,269959240.20267314
1,3,409,268060089.30538946
1,4,409,252704253.9029355
1,1,410,198023459.25962898
1,2,410,271733630.36490232
1,3,410,269201612.61423343
1,4,410,252579426.61733848
1,1,411,205588849.74531245
1,2,411,273157180.21817523
1,3,411,271569744.39625365
1,4,411,251514428.19160417
1,1,412,209310149.17015401
1,2,412,274091860.09200418
1,3,412,270270893.88593119
1,4,412,248698618.76626378
1,1,413,214716337.64141622
1,2,413,274568826.61410099
1,3,413,271309649.99252373
1,4,413,247704628.77450767
1,1,414,179268324.52157339
1,2,414,265850903.79933277
1,3,414,272393903.24031973
1,4,414,255613151.11000004
1,1,415,183987817.38565007
1,2,415,267362855.76011926
1,3,415,273495946.46552402
1,4,415,252608689.5410932
1,1,416,190667343.07969621
1,2,416,269959240.20267314
1,3,416,268060089.30538946
1,4,416,252704253.9029355
1,1,417,198023459.25962898
1,2,417,271733630.36490232
1,3,417,269201612.61423343
1,4,417,252579426.61733848
1,1,418,206338527.54115751
1,2,418,273157180.21817523
1,3,418,271569744.39625365
1,4,418,251514428.19160417
1,1,419,209310149.17015401
1,2,419,274091860.09200418
1,3,419,270270893.88593119
1,4,419,248698618.76626378
1,1,420,214716337.64141622
1,2,420,274568826.61410099
1,3,420,270085944.38636488
1,4,420,247704628.77450767
1,1,421,180087172.10994288
1,2,421,266391375.64565808
1,3,421,272393903.24031973
1,4,421,255613151.11000004
1,1,422,184795688.50531575
1,2,422,267362855.76011926
1,3,422,273495946.46552402
1,4,422,252608689.5410932
1,1,423,191458095.05324009
1,2,423,269959240.20267314
1,3,423,268060089.30538946
1,4,423,252704253.9029355
1,1,424,199136944.85199919
1,2,424,271733630.36490232
1,3,424,269201612.61423343
1,4,424,252579426.61733848
1,1,425,206338527.54115751
1,2,425,273157180.21817523
1,3,425,271569744.39625365
1,4,425,251514428.19160417
1,1,426,209310149.17015401
1,2,426,274091860.09200418
1,3,426,270270893.88593119
1,4,426,248698618.76626378
1,1,427,214510606.06005037
1,2,427,274568826.61410099
1,3,427,270085944.38636488
1,4,427,242653860.68840146
1,1,428,176064732.18480322
1,2,428,263231324.29098758
1,3,428,272393903.24031973
1,4,428,255613151.11000004
1,1,429,185988733.08282432
1,2,429,265377852.33962357
1,3,429,273495946.46552402
1,4,429,252608689.5410932
1,1,430,191458095.05324009
1,2,430,269959240.20267314
1,3,430,268060089.30538946
1,4,430,252704253.9029355
1,1,431,199136944.85199919
1,2,431,271733630.36490232
1,3,431,268665951.40267789
1,4,431,252579426.61733848
1,1,432,201099036.16209251
1,2,432,273157180.21817523
1,3,432,271569744.39625365
1,4,432,251514428.19160417
1,1,433,209310149.17015401
1,2,433,274091860.09200418
1,3,433,270270893.88593119
1,4,433,248698618.76626378
1,1,434,218003051.1857613
1,2,434,274568826.61410099
1,3,434,270085944.38636488
1,4,434,242653860.68840146
1,1,435,176064732.18480322
1,2,435,261190116.67123982
1,3,435,272393903.24031973
1,4,435,255613151.11000004
1,1,436,186790177.36745611
1,2,436,265377852.33962357
1,3,436,273495946.46552402
1,4,436,252608689.5410932
1,1,437,192609053.92323324
1,2,437,270847613.75375819
1,3,437,268060089.30538946
1,4,437,252704253.9029355
1,1,438,199903144.63568607
1,2,438,271733630.36490232
1,3,438,268665951.40267789
1,4,438,252579426.61733848
1,1,439,207407457.68012369
1,2,439,273157180.21817523
1,3,439,271033980.83275682
1,4,439,251514428.19160417
1,1,440,206435830.33594394
1,2,440,274091860.09200418
1,3,440,270270893.88593119
1,4,440,248698618.76626378
1,1,441,211415188.60357094
1,2,441,274568826.61410099
1,3,441,270085944.38636488
1,4,441,242653860.68840146
1,1,442,178046466.73325843
1,2,442,261190116.67123982
1,3,442,272393903.24031973
1,4,442,255613151.11000004
1,1,443,186790177.36745611
1,2,443,265377852.33962357
1,3,443,273495946.46552402
1,4,443,252608689.5410932
1,1,444,193393425.5159691
1,2,444,270847613.75375819
1,3,444,268060089.30538946
1,4,444,252704253.9029355
1,1,445,199903144.63568607
1,2,445,271733630.36490232
1,3,445,268665951.40267789
1,4,445,252579426.61733848
1,1,446,208092097.20945916
1,2,446,273157180.21817523
1,3,446,271033980.83275682
1,4,446,251514428.19160417
1,1,447,210030554.96571153
1,2,447,274091860.09200418
1,3,447,270270893.88593119
1,4,447,248698618.76626378
1,1,448,211415188.60357094
1,2,448,274568826.61410099
1,3,448,271309649.99252373
1,4,448,242653860.68840146
1,1,449,178046466.73325843
1,2,449,261190116.67123982
1,3,449,272393903.24031973
1,4,449,255613151.11000004
1,1,450,182843966.34665596
1,2,450,265377852.33962357
1,3,450,273495946.46552402
1,4,450,252608689.5410932
1,1,451,193393425.5159691
1,2,451,270847613.75375819
1,3,451,268060089.30538946
1,4,451,252704253.9029355
1,1,452,194542570.38789675
1,2,452,271733630.36490232
1,3,452,268665951.40267789
1,4,452,252579426.61733848
1,1,453,202901016.14811093
1,2,453,273157180.21817523
1,3,453,271033980.83275682
1,4,453,251514428.19160417
1,1,454,211196954.18658313
1,2,454,274091860.09200418
1,3,454,270270893.88593119
1,4,454,248698618.76626378
1,1,455,211386056.28706649
1,2,455,274568826.61410099
1,3,455,271309649.99252373
1,4,455,242653860.68840146
1,1,456,178046466.73325843
1,2,456,261190116.67123982
1,3,456,272393903.24031973
1,4,456,255613151.11000004
1,1,457,184797189.64425442
1,2,457,265930837.17165321
1,3,457,273495946.46552402
1,4,457,252608689.5410932
1,1,458,188666349.60348645
1,2,458,270847613.75375819
1,3,458,273828695.86820799
1,4,458,252704253.9029355
1,1,459,201712887.70686063
1,2,459,271733630.36490232
1,3,459,268665951.40267789
1,4,459,252579426.61733848
1,1,460,199972621.31098166
1,2,460,273637159.4863832
1,3,460,271033980.83275682
1,4,460,250703169.02302423
1,1,461,208349063.59237179
1,2,461,274091860.09200418
1,3,461,270270893.88593119
1,4,461,246697866.79479551
1,1,462,211303251.89019337
1,2,462,276294815.31907874
1,3,462,270822882.53972149
1,4,462,242629737.74950796
1,1,463,184758450.17727983
1,2,463,265377852.33962357
1,3,463,271508544.77616709
1,4,463,254677765.81959727
1,1,464,195253609.42087245
1,2,464,266838891.26895532
1,3,464,266814932.7086235
1,4,464,248375429.07076803
1,1,465,201712887.70686063
1,2,465,270844101.29689556
1,3,465,275014686.99159396
1,4,465,251377947.38485834
1,1,466,199972621.31098166
1,2,466,273637159.4863832
1,3,466,270398561.39770281
1,4,466,248575414.315054
1,1,467,208349063.59237179
1,2,467,274091860.09200418
1,3,467,270944185.65101868
1,4,467,246529676.60526568
1,1,468,211303251.89019337
1,2,468,274568826.61410099
1,3,468,269368315.68456835
1,4,468,245763235.13285837
1,1,469,219973878.42914155
1,2,469,276294815.31907874
1,3,469,269923897.5154888
1,4,469,243047826.9599874
1,1,470,179160315.04666534
1,2,470,265377852.33962357
1,3,470,271508544.77616709
1,4,470,254677765.81959727
1,1,471,191378569.88824973
1,2,471,266838891.26895532
1,3,471,266814932.7086235
1,4,471,248375429.07076803
1,1,472,196401180.386078
1,2,472,270844101.29689556
1,3,472,269278936.6654532
1,4,472,251377947.38485834
1,1,473,199972621.31098166
1,2,473,273157180.21817523
1,3,473,270398561.39770281
1,4,473,248308856.45273989
1,1,474,208349063.59237179
1,2,474,274091860.09200418
1,3,474,270944185.65101868
1,4,474,246529676.60526568
1,1,475,211303251.89019337
1,2,475,275382943.95117474
1,3,475,269368315.68456835
1,4,475,245763235.13285837
1,1,476,219973878.42914155
1,2,476,276294815.31907874
1,3,476,270411613.62790269
1,4,476,243047826.9599874
1,1,477,179160315.04666534
1,2,477,265377852.33962357
1,3,477,271508544.77616709
1,4,477,254677765.81959727
1,1,478,191378569.88824973
1,2,478,266838891.26895532
1,3,478,268939277.90002352
1,4,478,248375429.07076803
1,1,479,197154239.0492636
1,2,479,270844101.29689556
1,3,479,269278936.6654532
1,4,479,251407374.40064141
1,1,480,199972621.31098166
1,2,480,273157180.21817523
1,3,480,270398561.39770281
1,4,480,248308856.45273989
1,1,481,208349063.59237179
1,2,481,274091860.09200418
1,3,481,270944185.65101868
1,4,481,246529676.60526568
1,1,482,211303251.89019337
1,2,482,275382943.95117474
1,3,482,269368315.68456835
1,4,482,246577406.05721074
1,1,483,219973878.42914155
1,2,483,276294815.31907874
1,3,483,270411613.62790269
1,4,483,243047826.9599874
1,1,484,179983780.65040156
1,2,484,265297916.48214537
1,3,484,272019598.85088664
1,4,484,254677765.81959727
1,1,485,185928976.95932841
1,2,485,266838891.26895532
1,3,485,268939277.90002352
1,4,485,248375429.07076803
1,1,486,197154239.0492636
1,2,486,270844101.29689556
1,3,486,269278936.6654532
1,4,486,251407374.40064141
1,1,487,199972621.31098166
1,2,487,273157180.21817523
1,3,487,270398561.39770281
1,4,487,248308856.45273989
1,1,488,208319305.70253932
1,2,488,276110355.17965752
1,3,488,270944185.65101868
1,4,488,246529676.60526568
1,1,489,212022417.01211366
1,2,489,275382943.95117474
1,3,489,269368315.68456835
1,4,489,246577406.05721074
1,1,490,216105711.49805096
1,2,490,276294815.31907874
1,3,490,270411613.62790269
1,4,490,243047826.9599874
1,1,491,179983780.65040156
1,2,491,265297916.48214537
1,3,491,272019598.85088664
1,4,491,254677765.81959727
1,1,492,186735119.29039571
1,2,492,269886179.07397139
1,3,492,268939277.90002352
1,4,492,248375429.07076803
1,1,493,193386538.59753588
1,2,493,270844101.29689556
1,3,493,269278936.6654532
1,4,493,251407374.40064141
1,1,494,201049818.34129623
1,2,494,273157180.21817523
1,3,494,270398561.39770281
1,4,494,248308856.45273989
1,1,495,208159709.52718291
1,2,495,276110355.17965752
1,3,495,270944185.65101868
1,4,495,246529676.60526568
1,1,496,212022417.01211366
1,2,496,275382943.95117474
1,3,496,269368315.68456835
1,4,496,250689195.30531788
1,1,497,216105711.49805096
1,2,497,276294815.31907874
1,3,497,270411613.62790269
1,4,497,243047826.9599874
1,1,498,179983780.65040156
1,2,498,265297916.48214537
1,3,498,272019598.85088664
1,4,498,254677765.81959727
1,1,499,186735119.29039571
1,2,499,266838891.26895532
