simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,792,199903144.63568607,00:04:45
1,1,2,792,271733630.36490232,00:11:23
2,1,3,792,267442906.66875339,00:19:06
3,1,4,792,249245161.73459023,00:22:19
4,1,1,793,207348725.68511665,00:27:03
5,1,2,793,273157180.21817523,00:33:41
6,1,3,793,270942811.40843952,00:41:26
7,1,4,793,251514428.19160417,00:44:38
8,1,1,794,209310149.17015401,00:49:23
9,1,2,794,274091860.09200418,00:56:01
10,1,3,794,270120466.90355587,01:03:36
11,1,4,794,248698618.76626378,01:06:44
12,1,1,795,214716337.64141622,01:11:28
13,1,2,795,274568826.61410099,01:17:54
14,1,3,795,271309649.99252373,01:25:31
15,1,4,795,242629737.74950796,01:28:41
16,1,1,796,221039276.4811191,01:33:26
17,1,2,796,275514203.5945946,01:39:52
18,1,3,796,271823005.02932382,01:47:28
19,1,4,796,247111157.49611285,01:50:37
20,1,1,797,222354775.8510983,01:55:21
21,1,2,797,268876944.35087132,02:01:40
22,1,3,797,271632007.84786654,02:09:16
23,1,4,797,239958193.98051527,02:12:23
24,1,1,798,226918666.61526811,02:17:07
25,1,2,798,269806565.70929557,02:23:26
26,1,3,798,272575645.92199278,02:31:05
27,1,4,798,236651813.05816665,02:34:04
28,1,1,799,194542570.38789675,02:38:51
29,1,2,799,271733630.36490232,02:45:31
30,1,3,799,270643437.81099498,02:53:17
31,1,4,799,249245161.73459023,02:56:30
32,1,1,800,207348725.68511665,03:01:14
33,1,2,800,273157180.21817523,03:07:51
34,1,3,800,271478578.17530268,03:15:34
35,1,4,800,251514428.19160417,03:18:45
36,1,1,801,209310149.17015401,03:23:30
37,1,2,801,274091860.09200418,03:30:08
38,1,3,801,270120466.90355587,03:37:43
39,1,4,801,248698618.76626378,03:40:51
40,1,1,802,214716337.64141622,03:45:35
41,1,2,802,274568826.61410099,03:52:02
42,1,3,802,271309649.99252373,03:59:37
43,1,4,802,242629737.74950796,04:02:48
44,1,1,803,221039276.4811191,04:07:33
45,1,2,803,275514203.5945946,04:14:00
46,1,3,803,271823005.02932382,04:21:36
47,1,4,803,247111157.49611285,04:24:43
48,1,1,804,222354775.8510983,04:29:27
49,1,2,804,268876944.35087132,04:35:45
50,1,3,804,271632007.84786654,04:43:24
51,1,4,804,239958193.98051527,04:46:34
52,1,1,805,227563830.4177233,04:51:19
53,1,2,805,269806565.70929557,04:57:38
54,1,3,805,272575645.92199278,05:05:15
55,1,4,805,236651813.05816665,05:08:15
56,1,1,806,194542570.38789675,05:13:00
57,1,2,806,270844101.29689556,05:19:39
58,1,3,806,270643437.81099498,05:27:25
59,1,4,806,249245161.73459023,05:30:37
60,1,1,807,208092097.20945916,05:35:21
61,1,2,807,273157180.21817523,05:41:59
62,1,3,807,271478578.17530268,05:49:41
63,1,4,807,251514428.19160417,05:52:52
64,1,1,808,209310149.17015401,05:57:36
65,1,2,808,274091860.09200418,06:04:14
66,1,3,808,270120466.90355587,06:11:49
67,1,4,808,248698618.76626378,06:14:56
68,1,1,809,212274689.62872925,06:19:40
69,1,2,809,274568826.61410099,06:26:06
70,1,3,809,271309649.99252373,06:33:40
71,1,4,809,242629737.74950796,06:36:51
72,1,1,810,218349638.95112291,06:41:34
73,1,2,810,275514203.5945946,06:48:00
74,1,3,810,271124690.37543374,06:55:35
75,1,4,810,247111157.49611285,06:58:42
76,1,1,811,222354775.8510983,07:03:27
77,1,2,811,268876944.35087132,07:09:44
78,1,3,811,272107533.75896162,07:17:20
79,1,4,811,239958193.98051527,07:20:27
80,1,1,812,227563830.4177233,07:25:12
81,1,2,812,269806565.70929557,07:31:29
82,1,3,812,272575645.92199278,07:39:05
83,1,4,812,236651813.05816665,07:42:02
84,1,1,813,195301951.35173944,07:46:46
85,1,2,813,270844101.29689556,07:53:23
86,1,3,813,270643437.81099498,08:01:06
87,1,4,813,249245161.73459023,08:04:18
88,1,1,814,208092097.20945916,08:09:03
89,1,2,814,273157180.21817523,08:15:43
90,1,3,814,271478578.17530268,08:23:27
91,1,4,814,251514428.19160417,08:26:39
92,1,1,815,206435830.33594394,08:31:24
93,1,2,815,274091860.09200418,08:38:02
94,1,3,815,270120466.90355587,08:45:38
95,1,4,815,248698618.76626378,08:48:45
96,1,1,816,212274689.62872925,08:53:30
97,1,2,816,274568826.61410099,08:59:56
98,1,3,816,271309649.99252373,09:07:31
99,1,4,816,242629737.74950796,09:10:42
100,1,1,817,218349638.95112291,09:15:26
101,1,2,817,275514203.5945946,09:21:53
102,1,3,817,271124690.37543374,09:29:28
103,1,4,817,247048004.22650272,09:32:36
104,1,1,818,222354775.8510983,09:37:20
105,1,2,818,268876944.35087132,09:43:38
106,1,3,818,272107533.75896162,09:51:14
107,1,4,818,239958193.98051527,09:54:22
108,1,1,819,227563830.4177233,09:59:06
109,1,2,819,269806565.70929557,10:05:25
110,1,3,819,272575645.92199278,10:13:00
111,1,4,819,236599709.3574366,10:15:58
112,1,1,820,201766220.33154824,10:20:43
113,1,2,820,270844101.29689556,10:27:20
114,1,3,820,270643437.81099498,10:35:04
115,1,4,820,249245161.73459023,10:38:17
116,1,1,821,202901016.14811093,10:43:02
117,1,2,821,273157180.21817523,10:49:41
118,1,3,821,270398561.39770281,10:57:26
119,1,4,821,251514428.19160417,11:00:39
120,1,1,822,206435830.33594394,11:05:24
121,1,2,822,274091860.09200418,11:12:02
122,1,3,822,270120466.90355587,11:19:39
123,1,4,822,248698618.76626378,11:22:46
124,1,1,823,214510606.06005037,11:27:30
125,1,2,823,274568826.61410099,11:33:56
126,1,3,823,271309649.99252373,11:41:33
127,1,4,823,242629737.74950796,11:44:43
128,1,1,824,218321258.31460461,11:49:27
129,1,2,824,275514203.5945946,11:55:53
130,1,3,824,271124690.37543374,12:03:28
131,1,4,824,247048004.22650272,12:06:36
132,1,1,825,223028996.84479401,12:11:20
133,1,2,825,268876944.35087132,12:17:39
134,1,3,825,272107533.75896162,12:25:15
135,1,4,825,239958193.98051527,12:28:23
136,1,1,826,227563830.4177233,12:33:09
137,1,2,826,269806565.70929557,12:39:29
138,1,3,826,272575645.92199278,12:47:07
139,1,4,826,229570825.98950708,12:50:10
140,1,1,827,201712887.70686063,12:54:55
141,1,2,827,270844101.29689556,13:01:34
142,1,3,827,270643437.81099498,13:09:20
143,1,4,827,249245161.73459023,13:12:33
144,1,1,828,202901016.14811093,13:17:18
145,1,2,828,273157180.21817523,13:23:58
146,1,3,828,270398561.39770281,13:31:44
147,1,4,828,251514428.19160417,13:34:57
148,1,1,829,210030554.96571153,13:39:43
149,1,2,829,274091860.09200418,13:46:22
150,1,3,829,270120466.90355587,13:54:00
151,1,4,829,248698618.76626378,13:57:10
152,1,1,830,218003051.1857613,14:01:55
153,1,2,830,274568826.61410099,14:08:24
154,1,3,830,271309649.99252373,14:16:02
155,1,4,830,242629737.74950796,14:19:13
156,1,1,831,215580856.76217175,14:23:58
157,1,2,831,275514203.5945946,14:30:23
158,1,3,831,271124690.37543374,14:38:00
159,1,4,831,247048004.22650272,14:41:08
160,1,1,832,223028996.84479401,14:45:52
161,1,2,832,268876944.35087132,14:52:11
162,1,3,832,272107533.75896162,14:59:47
163,1,4,832,247168108.04995885,15:02:55
164,1,1,833,227563830.4177233,15:07:40
165,1,2,833,269806565.70929557,15:13:58
166,1,3,833,272575645.92199278,15:21:34
167,1,4,833,229548736.98479795,15:24:36
168,1,1,834,192597385.96179482,15:29:20
169,1,2,834,270844101.29689556,15:35:58
170,1,3,834,270643437.81099498,15:43:42
171,1,4,834,249245161.73459023,15:46:54
172,1,1,835,199972621.31098166,15:51:38
173,1,2,835,273157180.21817523,15:58:17
174,1,3,835,270398561.39770281,16:06:00
175,1,4,835,251514428.19160417,16:09:12
176,1,1,836,211118993.26382336,16:13:56
177,1,2,836,274091860.09200418,16:20:34
178,1,3,836,270120466.90355587,16:28:10
179,1,4,836,248698618.76626378,16:31:18
180,1,1,837,211408959.28584078,16:36:04
181,1,2,837,274568826.61410099,16:42:33
182,1,3,837,271309649.99252373,16:50:09
183,1,4,837,245524150.98510203,16:53:17
184,1,1,838,215580856.76217175,16:58:01
185,1,2,838,275514203.5945946,17:04:28
186,1,3,838,271124690.37543374,17:12:06
187,1,4,838,247048004.22650272,17:15:15
188,1,1,839,223028996.84479401,17:20:00
189,1,2,839,268876944.35087132,17:26:21
190,1,3,839,272107533.75896162,17:33:57
191,1,4,839,246433822.39574867,17:37:05
192,1,1,840,224594423.75504291,17:41:41
193,1,2,840,269806565.70929557,17:48:00
194,1,3,840,272575645.92199278,17:55:36
195,1,4,840,229548736.98479795,17:58:39
196,1,1,841,197154239.0492636,18:03:24
197,1,2,841,270844101.29689556,18:10:04
198,1,3,841,270643437.81099498,18:17:49
199,1,4,841,249245161.73459023,18:21:02
200,1,1,842,199972621.31098166,18:25:47
201,1,2,842,273157180.21817523,18:32:26
202,1,3,842,271478578.17530268,18:40:12
203,1,4,842,251514428.19160417,18:43:25
204,1,1,843,208271104.45486164,18:48:11
205,1,2,843,274091860.09200418,18:54:50
206,1,3,843,270270893.88593119,19:02:28
207,1,4,843,246697866.79479551,19:05:36
208,1,1,844,211415188.60357094,19:10:22
209,1,2,844,274568826.61410099,19:16:49
210,1,3,844,271309649.99252373,19:24:27
211,1,4,844,245524150.98510203,19:27:36
212,1,1,845,219276673.68419945,19:32:21
213,1,2,845,275514203.5945946,19:38:48
214,1,3,845,271124690.37543374,19:46:25
215,1,4,845,241783464.23950303,19:49:39
216,1,1,846,223028996.84479401,19:54:25
217,1,2,846,268876944.35087132,20:00:45
218,1,3,846,272107533.75896162,20:08:25
219,1,4,846,246433822.39574867,20:11:33
220,1,1,847,222072851.00632069,20:16:10
221,1,2,847,269806565.70929557,20:22:31
222,1,3,847,272575645.92199278,20:30:09
223,1,4,847,229548736.98479795,20:33:12
