simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,172,189482566.53885379,00:04:44
1,1,2,172,266862538.45682091,00:11:23
2,1,3,172,272615850.38912213,00:19:17
3,1,4,172,254630890.45772085,00:22:25
4,1,1,173,194472453.75701493,00:27:10
5,1,2,173,267847965.19760293,00:33:49
6,1,3,173,269448648.9399398,00:41:34
7,1,4,173,250712556.93570131,00:44:46
8,1,1,174,198053987.48660016,00:49:30
9,1,2,174,272309777.89104319,00:56:08
10,1,3,174,268665951.40267789,01:03:50
11,1,4,174,246314766.10654116,01:07:02
12,1,1,175,206416742.38184005,01:11:46
13,1,2,175,273244754.12719721,01:18:24
14,1,3,175,269769201.71254528,01:26:07
15,1,4,175,248613776.41587231,01:29:20
16,1,1,176,162140000.49145684,01:34:03
17,1,2,176,260022723.67592159,01:40:50
18,1,3,176,271540570.85849321,01:48:59
19,1,4,176,250683410.48315454,01:52:11
20,1,1,177,171292514.79035977,01:56:54
21,1,2,177,261737341.11962256,02:03:33
22,1,3,177,274516428.8003183,02:11:41
23,1,4,177,248072088.74645814,02:14:53
24,1,1,178,177206847.07147315,02:19:37
25,1,2,178,262822833.82593748,02:26:17
26,1,3,178,271761217.57414442,02:34:11
27,1,4,178,253835080.67204159,02:37:23
28,1,1,179,183987817.38565007,02:42:07
29,1,2,179,266862538.45682091,02:48:44
30,1,3,179,272615850.38912213,02:56:38
31,1,4,179,250533816.5134176,02:59:51
32,1,1,180,190667343.07969621,03:04:36
33,1,2,180,267847965.19760293,03:11:16
34,1,3,180,269448648.9399398,03:19:01
35,1,4,180,250712556.93570131,03:22:14
36,1,1,181,199136944.85199919,03:26:59
37,1,2,181,272309777.89104319,03:33:38
38,1,3,181,268665951.40267789,03:41:23
39,1,4,181,246314766.10654116,03:44:36
40,1,1,182,207348725.68511665,03:49:21
41,1,2,182,273244754.12719721,03:56:01
42,1,3,182,269769201.71254528,04:03:46
43,1,4,182,248613776.41587231,04:06:58
44,1,1,183,163489498.44288006,04:11:43
45,1,2,183,260022723.67592159,04:18:29
46,1,3,183,271540570.85849321,04:26:38
47,1,4,183,250683410.48315454,04:29:50
48,1,1,184,172527720.72861293,04:34:34
49,1,2,184,261737341.11962256,04:41:11
50,1,3,184,274516428.8003183,04:49:19
51,1,4,184,250203338.38130417,04:52:32
52,1,1,185,177206847.07147315,04:57:18
53,1,2,185,262822833.82593748,05:03:58
54,1,3,185,271761217.57414442,05:11:51
55,1,4,185,253835080.67204159,05:15:03
56,1,1,186,183987817.38565007,05:19:48
57,1,2,186,266862538.45682091,05:26:29
58,1,3,186,272615850.38912213,05:34:24
59,1,4,186,250583922.23017466,05:37:36
60,1,1,187,190667343.07969621,05:42:19
61,1,2,187,267847965.19760293,05:48:56
62,1,3,187,269448648.9399398,05:56:37
63,1,4,187,250712556.93570131,05:59:48
64,1,1,188,199136944.85199919,06:04:32
65,1,2,188,272173663.11315149,06:11:08
66,1,3,188,268665951.40267789,06:18:49
67,1,4,188,246314766.10654116,06:22:01
68,1,1,189,207348725.68511665,06:26:44
69,1,2,189,273244754.12719721,06:33:21
70,1,3,189,269769201.71254528,06:41:03
71,1,4,189,246317247.16651464,06:44:14
72,1,1,190,164374829.67613062,06:48:57
73,1,2,190,260022723.67592159,06:55:43
74,1,3,190,271540570.85849321,07:03:50
75,1,4,190,250683410.48315454,07:07:01
76,1,1,191,173364308.17630363,07:11:46
77,1,2,191,261737341.11962256,07:18:24
78,1,3,191,274516428.8003183,07:26:34
79,1,4,191,250203338.38130417,07:29:47
80,1,1,192,178032171.76052609,07:34:32
81,1,2,192,262822833.82593748,07:41:09
82,1,3,192,271761217.57414442,07:49:02
83,1,4,192,253835080.67204159,07:52:14
84,1,1,193,183987817.38565007,07:56:58
85,1,2,193,266862538.45682091,08:03:36
86,1,3,193,272615850.38912213,08:11:29
87,1,4,193,249767444.36725941,08:14:41
88,1,1,194,191458095.05324009,08:19:25
89,1,2,194,267847965.19760293,08:26:02
90,1,3,194,269448648.9399398,08:33:46
91,1,4,194,250712556.93570131,08:36:57
92,1,1,195,199136944.85199919,08:41:43
93,1,2,195,272173663.11315149,08:48:20
94,1,3,195,268665951.40267789,08:56:05
95,1,4,195,246314766.10654116,08:59:17
96,1,1,196,207348725.68511665,09:04:02
