simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,624,193393425.5159691,00:04:44
1,1,2,624,266838891.26895532,00:11:22
2,1,3,624,266814932.7086235,00:19:05
3,1,4,624,248324135.21215618,00:22:17
4,1,1,625,194542570.38789675,00:27:01
5,1,2,625,270844101.29689556,00:33:41
6,1,3,625,269541056.69798142,00:41:25
7,1,4,625,249245161.73459023,00:44:37
8,1,1,626,207348725.68511665,00:49:22
9,1,2,626,273157180.21817523,00:55:59
10,1,3,626,270398561.39770281,01:03:42
11,1,4,626,249501479.41555241,01:06:54
12,1,1,627,209310149.17015401,01:11:38
13,1,2,627,274091860.09200418,01:18:16
14,1,3,627,270944185.65101868,01:25:59
15,1,4,627,245311936.11706334,01:29:08
16,1,1,628,218080371.85593796,01:33:51
17,1,2,628,274568826.61410099,01:40:18
18,1,3,628,270085944.38636488,01:47:54
19,1,4,628,243743704.7800464,01:51:06
20,1,1,629,219305050.84718275,01:55:50
21,1,2,629,275514203.5945946,02:02:16
22,1,3,629,269923897.5154888,02:09:52
23,1,4,629,247940573.49173042,02:13:01
24,1,1,630,223028996.84479401,02:17:46
25,1,2,630,268876944.35087132,02:24:05
26,1,3,630,270928509.18515342,02:31:41
27,1,4,630,242142129.08190694,02:34:50
28,1,1,631,187890138.27046257,02:39:34
29,1,2,631,269886179.07397139,02:46:12
30,1,3,631,266814932.7086235,02:53:55
31,1,4,631,248375429.07076803,02:57:07
32,1,1,632,194542570.38789675,03:01:51
33,1,2,632,270844101.29689556,03:08:29
34,1,3,632,269278936.6654532,03:16:14
35,1,4,632,249245161.73459023,03:19:27
36,1,1,633,208092097.20945916,03:24:11
37,1,2,633,273157180.21817523,03:30:48
38,1,3,633,270398561.39770281,03:38:31
39,1,4,633,249501479.41555241,03:41:43
40,1,1,634,206435830.33594394,03:46:28
41,1,2,634,274091860.09200418,03:53:06
42,1,3,634,270944185.65101868,04:00:49
43,1,4,634,245311936.11706334,04:03:58
44,1,1,635,218003051.1857613,04:08:43
45,1,2,635,274568826.61410099,04:15:10
46,1,3,635,269368315.68456835,04:22:45
47,1,4,635,243743704.7800464,04:25:56
48,1,1,636,215580856.76217175,04:30:41
49,1,2,636,275514203.5945946,04:37:08
50,1,3,636,269923897.5154888,04:44:45
51,1,4,636,247940573.49173042,04:47:54
52,1,1,637,223028996.84479401,04:52:38
53,1,2,637,268876944.35087132,04:58:56
54,1,3,637,270928509.18515342,05:06:33
55,1,4,637,242142129.08190694,05:09:41
56,1,1,638,188666349.60348645,05:14:25
57,1,2,638,269886179.07397139,05:21:03
58,1,3,638,266814932.7086235,05:28:47
59,1,4,638,248375429.07076803,05:31:58
60,1,1,639,194542570.38789675,05:36:42
61,1,2,639,270844101.29689556,05:43:20
62,1,3,639,269278936.6654532,05:51:02
63,1,4,639,249245161.73459023,05:54:14
64,1,1,640,202901016.14811093,05:58:58
65,1,2,640,273157180.21817523,06:05:36
66,1,3,640,270398561.39770281,06:13:19
67,1,4,640,249501479.41555241,06:16:30
68,1,1,641,206435830.33594394,06:21:14
69,1,2,641,276110355.17965752,06:27:51
70,1,3,641,270944185.65101868,06:35:34
71,1,4,641,245311936.11706334,06:38:43
72,1,1,642,214178334.10078833,06:43:27
73,1,2,642,274568826.61410099,06:49:52
74,1,3,642,269368315.68456835,06:57:27
75,1,4,642,243743704.7800464,07:00:39
76,1,1,643,215580856.76217175,07:05:23
77,1,2,643,275514203.5945946,07:11:49
78,1,3,643,270411613.62790269,07:19:27
79,1,4,643,247940573.49173042,07:22:37
80,1,1,644,223028996.84479401,07:27:22
81,1,2,644,268876944.35087132,07:33:41
82,1,3,644,270928509.18515342,07:41:19
83,1,4,644,242142129.08190694,07:44:28
84,1,1,645,195307651.98043832,07:49:12
85,1,2,645,269886179.07397139,07:55:51
86,1,3,645,266814932.7086235,08:03:37
87,1,4,645,248375429.07076803,08:06:49
88,1,1,646,195301951.35173944,08:11:35
89,1,2,646,270844101.29689556,08:18:14
90,1,3,646,269278936.6654532,08:25:58
91,1,4,646,249245161.73459023,08:29:11
92,1,1,647,202901016.14811093,08:33:55
93,1,2,647,273157180.21817523,08:40:35
94,1,3,647,270398561.39770281,08:48:19
95,1,4,647,249532191.23187232,08:51:31
96,1,1,648,210030554.96571153,08:56:16
97,1,2,648,276110355.17965752,09:02:55
98,1,3,648,270944185.65101868,09:10:40
99,1,4,648,245311936.11706334,09:13:50
100,1,1,649,211408959.28584078,09:18:34
101,1,2,649,274568826.61410099,09:25:01
102,1,3,649,269368315.68456835,09:32:38
103,1,4,649,243743704.7800464,09:35:51
104,1,1,650,215580856.76217175,09:40:37
105,1,2,650,275514203.5945946,09:47:04
106,1,3,650,270411613.62790269,09:54:39
107,1,4,650,247940573.49173042,09:57:48
108,1,1,651,223028996.84479401,10:02:32
109,1,2,651,268396417.26196146,10:08:49
110,1,3,651,270928509.18515342,10:16:26
111,1,4,651,242142129.08190694,10:19:34
112,1,1,652,191432616.94123882,10:24:18
113,1,2,652,269886179.07397139,10:30:55
114,1,3,652,268939277.90002352,10:38:38
115,1,4,652,248375429.07076803,10:41:49
116,1,1,653,201766220.33154824,10:46:33
117,1,2,653,270844101.29689556,10:53:10
118,1,3,653,269278936.6654532,11:00:52
119,1,4,653,249274514.45521134,11:04:04
120,1,1,654,202901016.14811093,11:08:48
121,1,2,654,273157180.21817523,11:15:26
122,1,3,654,270398561.39770281,11:23:10
123,1,4,654,249532191.23187232,11:26:22
124,1,1,655,211118993.26382336,11:31:06
125,1,2,655,276110355.17965752,11:37:45
126,1,3,655,270944185.65101868,11:45:31
127,1,4,655,245311936.11706334,11:48:41
128,1,1,656,211408959.28584078,11:53:27
129,1,2,656,274568826.61410099,11:59:52
130,1,3,656,269368315.68456835,12:07:30
131,1,4,656,243743704.7800464,12:10:43
132,1,1,657,219276673.68419945,12:15:29
133,1,2,657,275514203.5945946,12:21:58
134,1,3,657,270411613.62790269,12:29:35
135,1,4,657,247940573.49173042,12:32:44
136,1,1,658,223896876.51407534,12:37:29
137,1,2,658,268396417.26196146,12:43:47
138,1,3,658,270928509.18515342,12:51:24
139,1,4,658,242142129.08190694,12:54:32
140,1,1,659,191378569.88824973,12:59:16
141,1,2,659,269350091.76598001,13:05:54
142,1,3,659,268939277.90002352,13:13:38
143,1,4,659,248375429.07076803,13:16:50
144,1,1,660,201712887.70686063,13:21:35
145,1,2,660,270844101.29689556,13:28:14
146,1,3,660,269278936.6654532,13:35:58
147,1,4,660,249274514.45521134,13:39:10
148,1,1,661,199972621.31098166,13:43:56
149,1,2,661,273157180.21817523,13:50:34
150,1,3,661,270398561.39770281,13:58:19
151,1,4,661,249532191.23187232,14:01:32
152,1,1,662,211118993.26382336,14:06:16
153,1,2,662,276110355.17965752,14:12:55
154,1,3,662,270944185.65101868,14:20:39
155,1,4,662,245311936.11706334,14:23:49
156,1,1,663,211408959.28584078,14:28:34
157,1,2,663,274568826.61410099,14:35:01
158,1,3,663,269368315.68456835,14:42:37
159,1,4,663,243743704.7800464,14:45:50
160,1,1,664,219276673.68419945,14:50:35
161,1,2,664,275514203.5945946,14:57:02
162,1,3,664,270411613.62790269,15:04:39
