simmulate_count,hull_id,engine_id,propeller_id,NPV
58,1,3,582,267697286.17553464,05:31:26
59,1,4,582,252084475.51978037,05:34:37
60,1,1,583,189556037.34729102,05:39:23
61,1,2,583,271352033.48042315,05:46:03
62,1,3,583,268060089.30538946,05:53:49
63,1,4,583,253238594.45223665,05:57:02
64,1,1,584,197333803.16803235,06:01:47
65,1,2,584,270844101.29689556,06:08:27
66,1,3,584,269201612.61423343,06:16:12
67,1,4,584,246365823.71227345,06:19:24
68,1,1,585,204525813.91886613,06:24:09
69,1,2,585,273157491.97379166,06:30:49
70,1,3,585,271569744.39625365,06:38:34
71,1,4,585,249386426.74496749,06:41:47
72,1,1,586,211424265.63241428,06:46:32
73,1,2,586,274091860.09200418,06:53:12
74,1,3,586,270270893.88593119,07:00:49
75,1,4,586,245748447.24160084,07:03:59
76,1,1,587,215632505.5253503,07:08:44
77,1,2,587,274568826.61410099,07:15:13
78,1,3,587,271309649.99252373,07:22:50
79,1,4,587,247668423.07396412,07:25:58
80,1,1,588,220364184.2925618,07:30:45
81,1,2,588,275514203.5945946,07:37:13
82,1,3,588,271823005.02932382,07:44:50
83,1,4,588,241783464.23950303,07:48:05
84,1,1,589,184042824.02567109,07:52:50
85,1,2,589,266838891.26895532,07:59:31
86,1,3,589,267697286.17553464,08:07:18
87,1,4,589,250518707.70320874,08:10:32
88,1,1,590,190721597.83221042,08:15:19
89,1,2,590,271352033.48042315,08:22:00
90,1,3,590,268060089.30538946,08:29:47
91,1,4,590,253238594.45223665,08:33:00
92,1,1,591,197303038.50916672,08:37:46
93,1,2,591,270844101.29689556,08:44:25
94,1,3,591,269201612.61423343,08:52:10
95,1,4,591,246365823.71227345,08:55:23
96,1,1,592,204495794.34086123,09:00:08
97,1,2,592,273157491.97379166,09:06:47
98,1,3,592,271569744.39625365,09:14:33
99,1,4,592,249386426.74496749,09:17:46
100,1,1,593,211424265.63241428,09:22:32
101,1,2,593,274091860.09200418,09:29:11
102,1,3,593,270270893.88593119,09:36:50
103,1,4,593,245748447.24160084,09:40:00
104,1,1,594,215632505.5253503,09:44:47
105,1,2,594,274568826.61410099,09:51:16
106,1,3,594,271309649.99252373,09:58:54
107,1,4,594,247668423.07396412,10:02:03
108,1,1,595,220364184.2925618,10:06:49
109,1,2,595,275514203.5945946,10:13:19
110,1,3,595,271823005.02932382,10:20:59
111,1,4,595,241783464.23950303,10:24:13
112,1,1,596,184042824.02567109,10:28:59
113,1,2,596,266838891.26895532,10:35:40
114,1,3,596,267697286.17553464,10:43:29
115,1,4,596,250518707.70320874,10:46:42
116,1,1,597,190721597.83221042,10:51:29
117,1,2,597,269422491.21976531,10:58:09
118,1,3,597,268060089.30538946,11:05:56
119,1,4,597,253238594.45223665,11:09:09
120,1,1,598,197303038.50916672,11:13:56
121,1,2,598,270844101.29689556,11:20:36
122,1,3,598,269201612.61423343,11:28:23
123,1,4,598,246365823.71227345,11:31:36
124,1,1,599,205588849.74531245,11:36:22
125,1,2,599,273157180.21817523,11:43:03
126,1,3,599,271569744.39625365,11:50:49
127,1,4,599,249386426.74496749,11:54:03
128,1,1,600,207563555.18522429,11:58:49
129,1,2,600,274091860.09200418,12:05:29
130,1,3,600,270270893.88593119,12:13:07
131,1,4,600,245748447.24160084,12:16:17
132,1,1,601,215632505.5253503,12:21:03
133,1,2,601,274568826.61410099,12:27:32
134,1,3,601,271309649.99252373,12:35:11
135,1,4,601,247982252.22469917,12:38:20
136,1,1,602,220364184.2925618,12:43:07
137,1,2,602,275514203.5945946,12:49:36
138,1,3,602,271823005.02932382,12:57:14
139,1,4,602,245225003.42788285,13:00:23
140,1,1,603,184795688.50531575,13:05:10
141,1,2,603,266838891.26895532,13:11:52
142,1,3,603,273495946.46552402,13:19:48
143,1,4,603,250518707.70320874,13:23:01
144,1,1,604,190721597.83221042,13:27:46
145,1,2,604,269959240.20267314,13:34:26
146,1,3,604,268060089.30538946,13:42:12
147,1,4,604,253238594.45223665,13:45:24
148,1,1,605,198023459.25962898,13:50:09
149,1,2,605,271733630.36490232,13:56:49
150,1,3,605,269201612.61423343,14:04:35
151,1,4,605,246314766.10654116,14:07:48
152,1,1,606,205588849.74531245,14:12:33
153,1,2,606,273157180.21817523,14:19:13
154,1,3,606,269527468.22841024,14:26:58
155,1,4,606,249386426.74496749,14:30:11
156,1,1,607,209421045.60415363,14:34:55
157,1,2,607,274091860.09200418,14:41:35
158,1,3,607,270270893.88593119,14:49:11
159,1,4,607,245748447.24160084,14:52:20
160,1,1,608,214704417.94957688,14:57:05
161,1,2,608,274568826.61410099,15:03:33
162,1,3,608,271309649.99252373,15:11:10
163,1,4,608,246001471.85792714,15:14:19
164,1,1,609,217646551.31083253,15:19:05
165,1,2,609,275514203.5945946,15:25:35
166,1,3,609,271823005.02932382,15:33:13
167,1,4,609,245225003.42788285,15:36:22
168,1,1,610,184795688.50531575,15:41:09
169,1,2,610,267362855.76011926,15:47:48
170,1,3,610,273495946.46552402,15:55:44
171,1,4,610,250518707.70320874,15:58:57
172,1,1,611,191458095.05324009,16:03:43
173,1,2,611,269959240.20267314,16:10:22
174,1,3,611,268060089.30538946,16:18:07
175,1,4,611,253238594.45223665,16:21:20
176,1,1,612,198023459.25962898,16:26:06
177,1,2,612,271733630.36490232,16:32:46
178,1,3,612,269201612.61423343,16:40:32
179,1,4,612,246314766.10654116,16:43:45
180,1,1,613,205588849.74531245,16:48:32
181,1,2,613,273157180.21817523,16:55:13
182,1,3,613,269527468.22841024,17:03:00
183,1,4,613,249386426.74496749,17:06:13
184,1,1,614,208582522.2922402,17:10:59
185,1,2,614,274091860.09200418,17:17:39
186,1,3,614,270270893.88593119,17:25:17
187,1,4,614,245748447.24160084,17:28:26
188,1,1,615,214716337.64141622,17:33:11
189,1,2,615,274568826.61410099,17:39:41
190,1,3,615,271309649.99252373,17:47:20
191,1,4,615,246001471.85792714,17:50:29
192,1,1,616,217646446.47575518,17:55:16
193,1,2,616,275514203.5945946,18:01:45
194,1,3,616,271823005.02932382,18:09:24
195,1,4,616,245225003.42788285,18:12:34
196,1,1,617,193393425.5159691,18:17:19
197,1,2,617,266838891.26895532,18:23:58
198,1,3,617,266814932.7086235,18:31:43
199,1,4,617,248324135.21215618,18:34:56
200,1,1,618,199903144.63568607,18:39:43
201,1,2,618,271733630.36490232,18:46:21
202,1,3,618,270643437.81099498,18:54:06
203,1,4,618,249245161.73459023,18:57:19
204,1,1,619,207348725.68511665,19:02:04
205,1,2,619,273157180.21817523,19:08:43
206,1,3,619,270398561.39770281,19:16:27
207,1,4,619,251676972.76350346,19:19:40
208,1,1,620,209310149.17015401,19:24:25
209,1,2,620,274091860.09200418,19:31:03
210,1,3,620,270944185.65101868,19:38:47
211,1,4,620,245311936.11706334,19:41:57
212,1,1,621,214587926.73022696,19:46:42
213,1,2,621,274568826.61410099,19:53:10
214,1,3,621,270085944.38636488,20:00:47
215,1,4,621,243743704.7800464,20:04:00
216,1,1,622,219305050.84718275,20:08:45
217,1,2,622,275514203.5945946,20:15:15
218,1,3,622,269923897.5154888,20:22:54
219,1,4,622,247940573.49173042,20:26:05
220,1,1,623,223028996.84479401,20:30:51
221,1,2,623,267527726.43963879,20:37:11
222,1,3,623,270928509.18515342,20:44:49
223,1,4,623,242142129.08190694,20:47:58
