simmulate_count,hull_id,engine_id,propeller_id,NPV
56,1,1,243,200953030.12939754,05:19:24
57,1,2,243,272241586.73398256,05:26:01
58,1,3,243,267442906.66875339,05:33:46
59,1,4,243,248426648.43196735,05:36:58
60,1,1,244,202901016.14811093,05:41:43
61,1,2,244,272309777.89104319,05:48:20
62,1,3,244,270942811.40843952,05:56:03
63,1,4,244,251514428.19160417,05:59:15
64,1,1,245,208189480.83432379,06:03:59
65,1,2,245,274091559.71867239,06:10:37
66,1,3,245,270120466.90355587,06:18:11
67,1,4,245,245311936.11706334,06:21:21
68,1,1,246,166448233.56845421,06:26:05
69,1,2,246,261737341.11962256,06:32:43
70,1,3,246,273320427.41776228,06:40:50
71,1,4,246,252291317.14745373,06:44:02
72,1,1,247,178085706.76910731,06:48:46
73,1,2,247,262689719.35793251,06:55:24
74,1,3,247,274200612.40507573,07:03:33
75,1,4,247,255613151.11000004,07:06:45
76,1,1,248,186871693.19207078,07:11:28
77,1,2,248,266862538.45682091,07:18:05
78,1,3,248,273495946.46552402,07:25:59
79,1,4,248,252579472.07947174,07:29:11
80,1,1,249,193473788.29082957,07:33:55
81,1,2,249,267847965.19760293,07:40:32
82,1,3,249,273828695.86820799,07:48:28
83,1,4,249,252713125.39971665,07:51:40
84,1,1,250,201712887.70686063,07:56:24
85,1,2,250,272241586.73398256,08:03:01
86,1,3,250,267442906.66875339,08:10:44
87,1,4,250,248426648.43196735,08:13:57
88,1,1,251,199972621.31098166,08:18:42
89,1,2,251,272309777.89104319,08:25:19
90,1,3,251,270942811.40843952,08:33:03
91,1,4,251,251514428.19160417,08:36:15
92,1,1,252,208189480.83432379,08:41:00
93,1,2,252,274091559.71867239,08:47:38
94,1,3,252,270944185.65101868,08:55:23
95,1,4,252,245311936.11706334,08:58:33
96,1,1,253,173406859.86560616,09:03:18
97,1,2,253,261737341.11962256,09:09:55
98,1,3,253,273320427.41776228,09:18:03
99,1,4,253,252291317.14745373,09:21:15
100,1,1,254,178046466.73325843,09:25:58
101,1,2,254,262689719.35793251,09:32:36
102,1,3,254,274200612.40507573,09:40:46
103,1,4,254,255613151.11000004,09:43:58
104,1,1,255,188708509.774591,09:48:43
105,1,2,255,266862538.45682091,09:55:22
106,1,3,255,273495946.46552402,10:03:17
107,1,4,255,252579472.07947174,10:06:30
108,1,1,256,194475577.06118101,10:11:14
109,1,2,256,267847965.19760293,10:17:52
110,1,3,256,273828695.86820799,10:25:47
111,1,4,256,252503164.09438393,10:28:55
112,1,1,257,201712887.70686063,10:33:39
113,1,2,257,272241586.73398256,10:40:17
114,1,3,257,267442906.66875339,10:48:00
115,1,4,257,248426648.43196735,10:51:13
116,1,1,258,199972621.31098166,10:55:58
117,1,2,258,271801122.07099998,11:02:37
118,1,3,258,270942811.40843952,11:10:21
119,1,4,258,251676972.76350346,11:13:34
120,1,1,259,208238029.79378322,11:18:19
121,1,2,259,274091559.71867239,11:24:56
122,1,3,259,270944185.65101868,11:32:40
123,1,4,259,245311936.11706334,11:35:49
124,1,1,260,173406859.86560616,11:40:32
125,1,2,260,261737341.11962256,11:47:10
126,1,3,260,273320427.41776228,11:55:17
127,1,4,260,252291317.14745373,11:58:28
128,1,1,261,178046466.73325843,12:03:12
129,1,2,261,262689719.35793251,12:09:49
130,1,3,261,274200612.40507573,12:17:58
131,1,4,261,255613151.11000004,12:21:10
132,1,1,262,184797189.64425442,12:25:54
133,1,2,262,266862538.45682091,12:32:32
134,1,3,262,273495946.46552402,12:40:25
135,1,4,262,252579472.07947174,12:43:37
136,1,1,263,195253609.42087245,12:48:21
137,1,2,263,267847965.19760293,12:54:59
138,1,3,263,272615850.38912213,13:02:52
139,1,4,263,252503164.09438393,13:06:00
140,1,1,264,196401180.386078,13:10:44
141,1,2,264,272241586.73398256,13:17:22
142,1,3,264,267442906.66875339,13:25:04
143,1,4,264,248426648.43196735,13:28:16
144,1,1,265,201159318.77066317,13:33:00
145,1,2,265,271801122.07099998,13:39:37
146,1,3,265,270942811.40843952,13:47:20
147,1,4,265,251676972.76350346,13:50:32
148,1,1,266,209988317.40345061,13:55:16
149,1,2,266,274091559.71867239,14:01:54
150,1,3,266,270944185.65101868,14:09:37
151,1,4,266,245311936.11706334,14:12:46
152,1,1,267,168406426.27042842,14:17:30
153,1,2,267,261737341.11962256,14:24:07
154,1,3,267,273320427.41776228,14:32:14
155,1,4,267,252291317.14745373,14:35:27
156,1,1,268,172414934.15927982,14:40:11
157,1,2,268,262689719.35793251,14:46:48
158,1,3,268,274200612.40507573,14:54:56
159,1,4,268,255613151.11000004,14:58:08
160,1,1,269,184797189.64425442,15:02:52
161,1,2,269,266862538.45682091,15:09:30
162,1,3,269,273495946.46552402,15:17:22
163,1,4,269,252579472.07947174,15:20:35
164,1,1,270,191378569.88824973,15:25:19
165,1,2,270,267847965.19760293,15:31:57
166,1,3,270,272615850.38912213,15:39:50
167,1,4,270,252503164.09438393,15:42:57
168,1,1,271,197154239.0492636,15:47:41
169,1,2,271,272241586.73398256,15:54:18
170,1,3,271,267442906.66875339,16:02:00
171,1,4,271,248426648.43196735,16:05:13
172,1,1,272,201923782.2262868,16:09:57
173,1,2,272,272309777.89104319,16:16:35
174,1,3,272,270942811.40843952,16:24:21
175,1,4,272,251676972.76350346,16:27:33
176,1,1,273,209988317.40345061,16:32:16
177,1,2,273,274091559.71867239,16:38:56
178,1,3,273,270944185.65101868,16:46:38
179,1,4,273,245311936.11706334,16:49:47
180,1,1,274,164310112.48133323,16:54:32
181,1,2,274,261737341.11962256,17:01:10
182,1,3,274,273320427.41776228,17:09:18
183,1,4,274,252291317.14745373,17:12:31
184,1,1,275,173212423.34778985,17:17:16
185,1,2,275,262689719.35793251,17:23:54
186,1,3,275,273660706.18110681,17:32:02
187,1,4,275,255582799.1370253,17:35:15
188,1,1,276,179160315.04666534,17:39:58
189,1,2,276,266862538.45682091,17:46:36
190,1,3,276,273495946.46552402,17:54:30
191,1,4,276,252579472.07947174,17:57:42
192,1,1,277,190576511.89164796,18:02:28
193,1,2,277,267847965.19760293,18:09:06
194,1,3,277,272615850.38912213,18:17:01
195,1,4,277,252503164.09438393,18:20:10
196,1,1,278,193386538.59753588,18:24:54
197,1,2,278,272241586.73398256,18:31:33
198,1,3,278,267442906.66875339,18:39:17
199,1,4,278,248426648.43196735,18:42:29
200,1,1,279,201893521.43950009,18:47:14
201,1,2,279,272309777.89104319,18:53:52
202,1,3,279,270942811.40843952,19:01:37
203,1,4,279,251676972.76350346,19:04:50
204,1,1,280,209988317.40345061,19:09:35
205,1,2,280,274091559.71867239,19:16:14
206,1,3,280,270944185.65101868,19:23:58
207,1,4,280,245311936.11706334,19:27:07
208,1,1,281,169206571.03969514,19:31:52
209,1,2,281,261014813.3354063,19:38:39
210,1,3,281,273320427.41776228,19:46:50
211,1,4,281,252291317.14745373,19:50:01
212,1,1,282,174477520.80968398,19:54:45
213,1,2,282,262689719.35793251,20:01:22
214,1,3,282,273660706.18110681,20:09:31
215,1,4,282,255582799.1370253,20:12:42
216,1,1,283,179983780.65040156,20:17:27
217,1,2,283,266862538.45682091,20:24:04
218,1,3,283,273495946.46552402,20:31:57
219,1,4,283,252579472.07947174,20:35:08
220,1,1,284,186735119.29039571,20:39:51
221,1,2,284,267847965.19760293,20:46:28
222,1,3,284,273828695.86820799,20:54:21
223,1,4,284,252503164.09438393,20:57:28
224,1,1,285,194523793.56831318,21:02:12
225,1,2,285,272241586.73398256,21:08:49
226,1,3,285,267442906.66875339,21:16:32
227,1,4,285,248426648.43196735,21:19:44
