simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,343,210807694.37173751,00:04:46
1,1,2,343,274091860.09200418,00:11:26
2,1,3,343,270077037.76797652,00:19:12
3,1,4,343,246865506.4205645,00:22:26
4,1,1,344,174090040.63152266,00:27:12
5,1,2,344,261759560.30506647,00:33:52
6,1,3,344,275055435.41096121,00:42:04
7,1,4,344,257153251.93248856,00:45:13
8,1,1,345,180006457.50202602,00:49:59
9,1,2,345,265930837.17165321,00:56:40
10,1,3,345,271508544.77616709,01:04:36
11,1,4,345,254648472.12823451,01:07:49
12,1,1,346,189451388.76452923,01:12:34
13,1,2,346,266838891.26895532,01:19:15
14,1,3,346,274705516.4703629,01:27:12
15,1,4,346,254660448.78113306,01:30:21
16,1,1,347,197151658.49498969,01:35:08
17,1,2,347,272241586.73398256,01:41:50
18,1,3,347,275014686.99159396,01:49:48
19,1,4,347,251377947.38485834,01:53:01
20,1,1,348,198413521.45353916,01:57:49
21,1,2,348,271801122.07099998,02:04:30
22,1,3,348,268665951.40267789,02:12:19
23,1,4,348,247411439.49460185,02:15:30
24,1,1,349,203838577.69209966,02:20:18
25,1,2,349,272914484.70088488,02:26:59
26,1,3,349,269769201.71254528,02:34:47
27,1,4,349,253319894.29648179,02:37:57
28,1,1,350,210807694.37173751,02:42:44
29,1,2,350,274091860.09200418,02:49:25
30,1,3,350,270077037.76797652,02:57:14
31,1,4,350,246865506.4205645,03:00:27
32,1,1,351,175324337.85538679,03:05:14
33,1,2,351,261759560.30506647,03:11:56
34,1,3,351,275055435.41096121,03:20:10
35,1,4,351,257153251.93248856,03:23:19
36,1,1,352,184869869.28527617,03:28:06
37,1,2,352,265930837.17165321,03:34:48
38,1,3,352,271508544.77616709,03:42:47
39,1,4,352,254648472.12823451,03:46:00
40,1,1,353,190616547.01813924,03:50:47
41,1,2,353,266838891.26895532,03:57:28
42,1,3,353,274705516.4703629,04:05:25
43,1,4,353,254660448.78113306,04:08:34
44,1,1,354,197151658.49498969,04:13:20
45,1,2,354,272241586.73398256,04:20:01
46,1,3,354,275014686.99159396,04:27:59
47,1,4,354,251377947.38485834,04:31:11
48,1,1,355,199165066.77231127,04:35:57
49,1,2,355,271801122.07099998,04:42:37
50,1,3,355,268665951.40267789,04:50:24
51,1,4,355,247411439.49460185,04:53:34
52,1,1,356,203768566.70074391,04:58:19
53,1,2,356,272914484.70088488,05:04:58
54,1,3,356,269769201.71254528,05:12:44
55,1,4,356,253319894.29648179,05:15:52
56,1,1,357,211450153.73932007,05:20:37
57,1,2,357,274091860.09200418,05:27:17
58,1,3,357,270077037.76797652,05:35:05
59,1,4,357,246637591.23251122,05:38:18
60,1,1,358,176128691.53660533,05:43:04
61,1,2,358,261759560.30506647,05:49:44
62,1,3,358,275055435.41096121,05:57:54
63,1,4,358,257153251.93248856,06:01:03
64,1,1,359,180882375.68923822,06:05:49
65,1,2,359,266862538.45682091,06:12:29
66,1,3,359,271508544.77616709,06:20:26
67,1,4,359,254648472.12823451,06:23:38
68,1,1,360,191402608.3004691,06:28:24
69,1,2,360,266838891.26895532,06:35:03
70,1,3,360,274705516.4703629,06:42:59
71,1,4,360,254660448.78113306,06:46:08
72,1,1,361,198000957.06910568,06:50:53
73,1,2,361,270847613.75375819,06:57:34
74,1,3,361,275014686.99159396,07:05:30
75,1,4,361,251377947.38485834,07:08:44
76,1,1,362,199165066.77231127,07:13:30
77,1,2,362,271801122.07099998,07:20:10
78,1,3,362,268665951.40267789,07:27:57
79,1,4,362,247411439.49460185,07:31:07
80,1,1,363,204525813.91886613,07:35:53
81,1,2,363,274091559.71867239,07:42:32
82,1,3,363,269769201.71254528,07:50:19
83,1,4,363,252628773.04648262,07:53:28
84,1,1,364,211424265.63241428,07:58:15
85,1,2,364,274091860.09200418,08:04:56
86,1,3,364,270077037.76797652,08:12:43
87,1,4,364,246637591.23251122,08:15:57
88,1,1,365,170449427.67424527,08:20:44
89,1,2,365,262689719.35793251,08:27:26
90,1,3,365,275055435.41096121,08:35:39
91,1,4,365,250971066.62512058,08:38:53
92,1,1,366,175179575.13337871,08:43:40
93,1,2,366,266862538.45682091,08:50:21
94,1,3,366,272259352.02317572,08:58:20
95,1,4,366,253835080.67204159,09:01:33
96,1,1,367,182059104.41244179,09:06:21
97,1,2,367,268295768.9697789,09:13:02
98,1,3,367,274705516.4703629,09:21:00
99,1,4,367,254660448.78113306,09:24:09
100,1,1,368,192598676.83797303,09:28:56
101,1,2,368,270847613.75375819,09:35:36
102,1,3,368,275014686.99159396,09:43:34
103,1,4,368,251377947.38485834,09:46:47
104,1,1,369,197333803.16803235,09:51:33
105,1,2,369,271801122.07099998,09:58:14
106,1,3,369,268665951.40267789,10:06:01
107,1,4,369,247411439.49460185,10:09:11
108,1,1,370,204525813.91886613,10:13:58
109,1,2,370,274091559.71867239,10:20:39
110,1,3,370,269769201.71254528,10:28:27
111,1,4,370,246580497.74086168,10:31:40
112,1,1,371,209378832.6866987,10:36:26
113,1,2,371,274091860.09200418,10:43:09
114,1,3,371,270077037.76797652,10:50:58
115,1,4,371,246637591.23251122,10:54:11
116,1,1,372,171292514.79035977,10:58:59
117,1,2,372,262689719.35793251,11:05:42
118,1,3,372,274516428.8003183,11:13:56
119,1,4,372,250971066.62512058,11:17:10
120,1,1,373,182906683.89871079,11:21:58
121,1,2,373,266862538.45682091,11:28:40
122,1,3,373,272259352.02317572,11:36:40
123,1,4,373,253835080.67204159,11:39:54
124,1,1,374,182020611.52737984,11:44:42
125,1,2,374,268295768.9697789,11:51:23
126,1,3,374,272615850.38912213,11:59:23
127,1,4,374,254660448.78113306,12:02:32
128,1,1,375,193359638.40385881,12:07:20
129,1,2,375,270847613.75375819,12:14:03
130,1,3,375,275014686.99159396,12:22:02
131,1,4,375,251377947.38485834,12:25:16
132,1,1,376,197303038.50916672,12:30:04
133,1,2,376,271801122.07099998,12:36:46
134,1,3,376,269862846.31185728,12:44:35
135,1,4,376,247411439.49460185,12:47:47
136,1,1,377,205588849.74531245,12:52:33
137,1,2,377,274091559.71867239,12:59:13
138,1,3,377,269769201.71254528,13:06:59
139,1,4,377,246580497.74086168,13:10:12
140,1,1,378,209378832.6866987,13:14:57
141,1,2,378,274091559.71867239,13:21:36
142,1,3,378,270077037.76797652,13:29:24
143,1,4,378,246637591.23251122,13:32:37
144,1,1,379,172573120.34202614,13:37:24
145,1,2,379,263247178.41616374,13:44:05
