simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,115,174081614.11639783,00:04:45
1,1,2,115,264340489.08100224,00:11:24
2,1,3,115,274457934.58920163,00:19:35
3,1,4,115,255920901.72363907,00:22:47
4,1,1,116,180081848.6202133,00:27:33
5,1,2,116,263782302.01885656,00:34:13
6,1,3,116,272997783.47681916,00:42:09
7,1,4,116,251764386.67792678,00:45:22
8,1,1,117,190697805.8447732,00:50:06
9,1,2,117,267853370.27310494,00:56:46
10,1,3,117,267770592.95414394,01:04:30
11,1,4,117,251699265.38621104,01:07:38
12,1,1,118,192598676.83797303,01:12:21
13,1,2,118,269359195.83218771,01:18:59
14,1,3,118,266891541.47493842,01:26:42
15,1,4,118,248426648.43196735,01:29:54
16,1,1,119,197280268.86494294,01:34:39
17,1,2,119,272173663.11315149,01:41:17
18,1,3,119,268044717.75172499,01:48:58
19,1,4,119,250687650.19657859,01:52:06
20,1,1,120,167134131.69662181,01:56:50
21,1,2,120,271229859.05447423,02:03:49
22,1,3,120,269715268.86336309,02:11:58
23,1,4,120,251225298.79906842,02:15:10
24,1,1,121,166382427.05247742,02:19:55
25,1,2,121,258544439.29264861,02:26:35
26,1,3,121,273588985.78511423,02:34:47
27,1,4,121,255611285.1781781,02:37:56
28,1,1,122,175277626.13162428,02:42:42
29,1,2,122,262830489.13844332,02:49:22
30,1,3,122,274457934.58920163,02:57:33
31,1,4,122,252839028.91265479,03:00:46
32,1,1,123,184869869.28527617,03:05:32
33,1,2,123,263782302.01885656,03:12:13
34,1,3,123,272997783.47681916,03:20:10
35,1,4,123,251733947.55903137,03:23:23
36,1,1,124,185935129.47478488,03:28:09
37,1,2,124,267853370.27310494,03:34:49
38,1,3,124,267770592.95414394,03:42:35
39,1,4,124,251699265.38621104,03:45:43
40,1,1,125,199058730.19223082,03:50:29
41,1,2,125,269359195.83218771,03:57:08
42,1,3,125,266891541.47493842,04:04:53
43,1,4,125,248426648.43196735,04:08:06
44,1,1,126,197249499.71223587,04:12:52
45,1,2,126,272600485.67947602,04:19:31
