simmulate_count,hull_id,engine_id,propeller_id,NPV
81,1,2,476,276294815.31907874,07:37:57
82,1,3,476,270411613.62790269,07:45:34
83,1,4,476,243047826.9599874,07:48:43
84,1,1,477,179160315.04666534,07:53:29
85,1,2,477,265377852.33962357,08:00:08
86,1,3,477,271508544.77616709,08:08:02
87,1,4,477,254677765.81959727,08:11:15
88,1,1,478,191378569.88824973,08:16:00
89,1,2,478,266838891.26895532,08:22:39
90,1,3,478,268939277.90002352,08:30:22
91,1,4,478,248375429.07076803,08:33:34
92,1,1,479,197154239.0492636,08:38:20
93,1,2,479,270844101.29689556,08:44:59
94,1,3,479,269278936.6654532,08:52:43
95,1,4,479,251407374.40064141,08:55:55
96,1,1,480,199972621.31098166,09:00:39
97,1,2,480,273157180.21817523,09:07:18
98,1,3,480,270398561.39770281,09:15:02
99,1,4,480,248308856.45273989,09:18:10
100,1,1,481,208349063.59237179,09:22:55
101,1,2,481,274091860.09200418,09:29:33
102,1,3,481,270944185.65101868,09:37:16
103,1,4,481,246529676.60526568,09:40:29
104,1,1,482,211303251.89019337,09:45:14
105,1,2,482,275382943.95117474,09:51:53
106,1,3,482,269368315.68456835,09:59:29
107,1,4,482,246577406.05721074,10:02:42
108,1,1,483,219973878.42914155,10:07:27
109,1,2,483,276294815.31907874,10:14:06
110,1,3,483,270411613.62790269,10:21:43
111,1,4,483,243047826.9599874,10:24:52
112,1,1,484,179983780.65040156,10:29:38
113,1,2,484,265297916.48214537,10:36:18
114,1,3,484,272019598.85088664,10:44:12
115,1,4,484,254677765.81959727,10:47:24
116,1,1,485,185928976.95932841,10:52:09
117,1,2,485,266838891.26895532,10:58:47
118,1,3,485,268939277.90002352,11:06:30
119,1,4,485,248375429.07076803,11:09:43
120,1,1,486,197154239.0492636,11:14:27
121,1,2,486,270844101.29689556,11:21:06
122,1,3,486,269278936.6654532,11:28:51
123,1,4,486,251407374.40064141,11:32:04
124,1,1,487,199972621.31098166,11:36:48
125,1,2,487,273157180.21817523,11:43:27
126,1,3,487,270398561.39770281,11:51:13
127,1,4,487,248308856.45273989,11:54:21
128,1,1,488,208319305.70253932,11:59:06
129,1,2,488,276110355.17965752,12:05:46
130,1,3,488,270944185.65101868,12:13:30
131,1,4,488,246529676.60526568,12:16:43
132,1,1,489,212022417.01211366,12:21:28
133,1,2,489,275382943.95117474,12:28:07
134,1,3,489,269368315.68456835,12:35:43
135,1,4,489,246577406.05721074,12:38:55
136,1,1,490,216105711.49805096,12:43:40
137,1,2,490,276294815.31907874,12:50:18
138,1,3,490,270411613.62790269,12:57:57
139,1,4,490,243047826.9599874,13:01:05
140,1,1,491,179983780.65040156,13:05:50
141,1,2,491,265297916.48214537,13:12:27
142,1,3,491,272019598.85088664,13:20:24
143,1,4,491,254677765.81959727,13:23:37
144,1,1,492,186735119.29039571,13:28:21
145,1,2,492,269886179.07397139,13:34:59
146,1,3,492,268939277.90002352,13:42:44
147,1,4,492,248375429.07076803,13:45:56
148,1,1,493,193386538.59753588,13:50:42
149,1,2,493,270844101.29689556,13:57:21
150,1,3,493,269278936.6654532,14:05:05
151,1,4,493,251407374.40064141,14:08:18
152,1,1,494,201049818.34129623,14:13:04
153,1,2,494,273157180.21817523,14:19:43
154,1,3,494,270398561.39770281,14:27:26
155,1,4,494,248308856.45273989,14:30:34
156,1,1,495,208159709.52718291,14:35:18
157,1,2,495,276110355.17965752,14:41:56
158,1,3,495,270944185.65101868,14:49:39
159,1,4,495,246529676.60526568,14:52:50
160,1,1,496,212022417.01211366,14:57:35
161,1,2,496,275382943.95117474,15:04:12
162,1,3,496,269368315.68456835,15:11:48
163,1,4,496,250689195.30531788,15:14:56
164,1,1,497,216105711.49805096,15:19:40
165,1,2,497,276294815.31907874,15:26:18
166,1,3,497,270411613.62790269,15:33:53
167,1,4,497,243047826.9599874,15:37:01
168,1,1,498,179983780.65040156,15:41:46
169,1,2,498,265297916.48214537,15:48:23
170,1,3,498,272019598.85088664,15:56:17
171,1,4,498,254677765.81959727,15:59:30
172,1,1,499,186735119.29039571,16:04:14
173,1,2,499,266838891.26895532,16:10:52
174,1,3,499,268939277.90002352,16:18:38
175,1,4,499,248375429.07076803,16:21:51
176,1,1,500,193386538.59753588,16:26:37
177,1,2,500,270844101.29689556,16:33:18
178,1,3,500,269278936.6654532,16:41:03
179,1,4,500,251407374.40064141,16:44:16
180,1,1,501,201814523.33880639,16:49:02
181,1,2,501,273157180.21817523,16:55:40
182,1,3,501,270398561.39770281,17:03:24
183,1,4,501,248308856.45273989,17:06:32
184,1,1,502,209937485.44662955,17:11:16
185,1,2,502,276110355.17965752,17:17:54
186,1,3,502,270944185.65101868,17:25:38
187,1,4,502,246529676.60526568,17:28:50
188,1,1,503,212022417.01211366,17:33:35
189,1,2,503,275382943.95117474,17:40:13
190,1,3,503,269368315.68456835,17:47:48
191,1,4,503,250689195.30531788,17:50:56
192,1,1,504,216795436.57644808,17:55:41
193,1,2,504,276294815.31907874,18:02:20
194,1,3,504,270411613.62790269,18:09:57
195,1,4,504,242824027.05555364,18:13:06
196,1,1,505,182022447.93551427,18:17:50
197,1,2,505,265297916.48214537,18:24:29
198,1,3,505,272019598.85088664,18:32:25
199,1,4,505,254677765.81959727,18:35:37
200,1,1,506,186735119.29039571,18:40:22
201,1,2,506,266838891.26895532,18:47:00
202,1,3,506,268939277.90002352,18:54:44
203,1,4,506,248375429.07076803,18:57:56
204,1,1,507,193386538.59753588,19:02:40
205,1,2,507,270844101.29689556,19:09:22
206,1,3,507,269278936.6654532,19:17:09
207,1,4,507,251407374.40064141,19:20:22
208,1,1,508,201814523.33880639,19:25:07
209,1,2,508,273157180.21817523,19:31:48
210,1,3,508,270398561.39770281,19:39:34
211,1,4,508,248308856.45273989,19:42:43
212,1,1,509,209937485.44662955,19:47:30
213,1,2,509,276110355.17965752,19:54:12
214,1,3,509,270944185.65101868,20:02:00
215,1,4,509,246529676.60526568,20:05:14
216,1,1,510,213104647.9866668,20:10:00
217,1,2,510,275382943.95117474,20:16:40
218,1,3,510,269368315.68456835,20:24:20
219,1,4,510,250689195.30531788,20:27:29
220,1,1,511,216795436.57644808,20:32:16
221,1,2,511,276294815.31907874,20:38:57
222,1,3,511,270411613.62790269,20:46:33
223,1,4,511,242824027.05555364,20:49:42
