simmulate_count,hull_id,engine_id,propeller_id,NPV
135,1,4,545,247668423.07396412,12:36:00
136,1,1,546,215676958.91248393,12:40:34
137,1,2,546,275514203.5945946,12:47:00
138,1,3,546,271823005.02932382,12:54:35
139,1,4,546,241787387.8011888,12:57:47
140,1,1,547,191483865.34055772,13:02:30
141,1,2,547,266838891.26895532,13:09:08
142,1,3,547,273495946.46552402,13:17:02
143,1,4,547,250613234.1315577,13:20:14
144,1,1,548,197151658.49498969,13:24:59
145,1,2,548,271352033.48042315,13:31:37
146,1,3,548,268060089.30538946,13:39:21
147,1,4,548,253238594.45223665,13:42:34
148,1,1,549,199165066.77231127,13:47:18
149,1,2,549,271733630.36490232,13:53:57
150,1,3,549,269201612.61423343,14:01:40
151,1,4,549,246365823.71227345,14:04:52
152,1,1,550,206741374.98274231,14:09:37
153,1,2,550,273157180.21817523,14:16:16
154,1,3,550,268990807.22128761,14:24:02
155,1,4,550,249386426.74496749,14:27:14
156,1,1,551,210807694.37173751,14:31:59
157,1,2,551,274091860.09200418,14:38:38
158,1,3,551,270270893.88593119,14:46:15
159,1,4,551,245748447.24160084,14:49:22
160,1,1,552,215744613.77244854,14:54:07
161,1,2,552,274568826.61410099,15:00:34
162,1,3,552,271309649.99252373,15:08:10
163,1,4,552,247668423.07396412,15:11:19
164,1,1,553,215676958.91248393,15:15:55
165,1,2,553,275514203.5945946,15:22:22
166,1,3,553,271823005.02932382,15:29:59
167,1,4,553,241783464.23950303,15:33:11
168,1,1,554,187610618.58954725,15:37:56
169,1,2,554,266838891.26895532,15:44:35
170,1,3,554,267697286.17553464,15:52:20
171,1,4,554,250518707.70320874,15:55:32
172,1,1,555,197920836.51679096,16:00:17
173,1,2,555,271352033.48042315,16:06:55
174,1,3,555,268060089.30538946,16:14:38
175,1,4,555,253238594.45223665,16:17:50
176,1,1,556,199165066.77231127,16:22:33
177,1,2,556,271733630.36490232,16:29:10
178,1,3,556,269201612.61423343,16:36:54
179,1,4,556,246365823.71227345,16:40:05
180,1,1,557,203838577.69209966,16:44:49
181,1,2,557,273157180.21817523,16:51:27
182,1,3,557,269527468.22841024,16:59:10
183,1,4,557,249386426.74496749,17:02:22
184,1,1,558,210807694.37173751,17:07:06
185,1,2,558,274091860.09200418,17:13:44
186,1,3,558,270270893.88593119,17:21:21
187,1,4,558,245748447.24160084,17:24:28
188,1,1,559,215632505.5253503,17:29:13
189,1,2,559,274568826.61410099,17:35:39
190,1,3,559,271309649.99252373,17:43:16
191,1,4,559,247668423.07396412,17:46:24
192,1,1,560,215676958.91248393,17:50:59
193,1,2,560,275514203.5945946,17:57:25
194,1,3,560,271823005.02932382,18:05:02
195,1,4,560,241783464.23950303,18:08:14
196,1,1,561,182059104.41244179,18:12:58
197,1,2,561,266838891.26895532,18:19:37
198,1,3,561,267697286.17553464,18:27:20
199,1,4,561,250518707.70320874,18:30:32
200,1,1,562,192517422.19171166,18:35:16
201,1,2,562,271352033.48042315,18:41:55
202,1,3,562,268060089.30538946,18:49:41
203,1,4,562,253238594.45223665,18:52:54
204,1,1,563,199165066.77231127,18:57:38
205,1,2,563,271733630.36490232,19:04:18
206,1,3,563,269201612.61423343,19:12:03
207,1,4,563,246365823.71227345,19:15:15
208,1,1,564,203838577.69209966,19:20:00
209,1,2,564,273157491.97379166,19:26:39
210,1,3,564,269527468.22841024,19:34:24
211,1,4,564,249386426.74496749,19:37:37
212,1,1,565,210807694.37173751,19:42:22
213,1,2,565,274091860.09200418,19:49:01
214,1,3,565,270270893.88593119,19:56:38
215,1,4,565,245748447.24160084,19:59:47
216,1,1,566,215632505.5253503,20:04:32
217,1,2,566,274568826.61410099,20:11:00
218,1,3,566,271309649.99252373,20:18:38
219,1,4,566,247668423.07396412,20:21:46
220,1,1,567,215676958.91248393,20:26:22
221,1,2,567,275514203.5945946,20:32:49
222,1,3,567,271823005.02932382,20:40:25
223,1,4,567,241783464.23950303,20:43:37
