simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,680,186735119.29039571,00:04:45
1,1,2,680,269886179.07397139,00:11:24
2,1,3,680,268939277.90002352,00:19:08
3,1,4,680,248375429.07076803,00:22:20
4,1,1,681,193386538.59753588,00:27:05
5,1,2,681,270844101.29689556,00:33:44
6,1,3,681,269278936.6654532,00:41:29
7,1,4,681,249274514.45521134,00:44:42
8,1,1,682,199942101.49908718,00:49:27
9,1,2,682,273157180.21817523,00:56:05
10,1,3,682,270398561.39770281,01:03:48
11,1,4,682,249532191.23187232,01:07:00
12,1,1,683,208319305.70253932,01:11:46
13,1,2,683,276110355.17965752,01:18:26
14,1,3,683,270944185.65101868,01:26:11
15,1,4,683,245311936.11706334,01:29:21
16,1,1,684,211303251.89019337,01:34:05
17,1,2,684,274568826.61410099,01:40:34
18,1,3,684,269368315.68456835,01:48:11
19,1,4,684,247753961.46552262,01:51:19
20,1,1,685,219973878.42914155,01:56:04
21,1,2,685,275514203.5945946,02:02:32
22,1,3,685,270411613.62790269,02:10:09
23,1,4,685,244026231.62390366,02:13:22
24,1,1,686,224564882.22176608,02:18:08
25,1,2,686,268876944.35087132,02:24:27
26,1,3,686,270928509.18515342,02:32:03
27,1,4,686,242089450.67990023,02:35:12
28,1,1,687,186735119.29039571,02:39:56
29,1,2,687,266838891.26895532,02:46:34
30,1,3,687,266814932.7086235,02:54:17
31,1,4,687,248375429.07076803,02:57:29
32,1,1,688,193386538.59753588,03:02:14
33,1,2,688,270844101.29689556,03:08:53
34,1,3,688,269278936.6654532,03:16:38
35,1,4,688,249245161.73459023,03:19:50
36,1,1,689,201814523.33880639,03:24:36
37,1,2,689,273157180.21817523,03:31:15
38,1,3,689,270398561.39770281,03:39:00
39,1,4,689,249532191.23187232,03:42:13
40,1,1,690,208319305.70253932,03:46:58
41,1,2,690,274091860.09200418,03:53:38
42,1,3,690,270944185.65101868,04:01:23
43,1,4,690,245311936.11706334,04:04:33
44,1,1,691,212022417.01211366,04:09:19
45,1,2,691,274568826.61410099,04:15:47
46,1,3,691,269368315.68456835,04:23:24
47,1,4,691,247753961.46552262,04:26:33
