simmulate_count,hull_id,engine_id,propeller_id,NPV
0,1,1,736,197920836.51679096,00:04:45
1,1,2,736,271352033.48042315,00:11:23
2,1,3,736,268060089.30538946,00:19:07
3,1,4,736,253471013.02312368,00:22:20
4,1,1,737,199084939.99363565,00:27:04
5,1,2,737,271733630.36490232,00:33:42
6,1,3,737,269201612.61423343,00:41:27
7,1,4,737,250466123.64278755,00:44:35
8,1,1,738,205638323.7893815,00:49:21
9,1,2,738,273157491.97379166,00:55:59
10,1,3,738,269527468.22841024,01:03:42
11,1,4,738,253319894.29648179,01:06:50
12,1,1,739,213728527.35934007,01:11:36
13,1,2,739,275382943.95117474,01:18:16
14,1,3,739,270077037.76797652,01:26:01
15,1,4,739,246637591.23251122,01:29:14
16,1,1,740,215004179.25488836,01:34:00
17,1,2,740,274568826.61410099,01:40:28
18,1,3,740,269185741.34018683,01:48:06
19,1,4,740,245822943.24789631,01:51:14
20,1,1,741,218712538.63252211,01:55:59
21,1,2,741,275514203.5945946,02:02:27
22,1,3,741,272905948.31326628,02:10:03
23,1,4,741,234545043.5170747,02:13:06
24,1,1,742,227154475.75621772,02:17:51
25,1,2,742,268396417.26196146,02:24:09
26,1,3,742,273371285.2162509,02:31:47
27,1,4,742,244537503.93092203,02:34:54
28,1,1,743,192517422.19171166,02:39:39
29,1,2,743,271352033.48042315,02:46:17
30,1,3,743,268060089.30538946,02:54:01
31,1,4,743,253471013.02312368,02:57:13
32,1,1,744,199084939.99363565,03:01:58
33,1,2,744,271733630.36490232,03:08:36
34,1,3,744,269201612.61423343,03:16:19
35,1,4,744,250466123.64278755,03:19:27
36,1,1,745,203838577.69209966,03:24:11
37,1,2,745,273157491.97379166,03:30:50
38,1,3,745,269527468.22841024,03:38:36
39,1,4,745,253319894.29648179,03:41:45
40,1,1,746,210908578.86280948,03:46:31
41,1,2,746,275382943.95117474,03:53:09
42,1,3,746,270077037.76797652,04:00:53
43,1,4,746,246637591.23251122,04:04:06
44,1,1,747,215004179.25488836,04:08:52
45,1,2,747,274568826.61410099,04:15:20
46,1,3,747,272413664.60502541,04:22:59
47,1,4,747,245822943.24789631,04:26:07
48,1,1,748,218712538.63252211,04:30:53
49,1,2,748,275514203.5945946,04:37:21
